,ability,accordance,accounting,acquired,acquisition,acquisitions,act,actual,addition,additional,address,adjusted,administrative,agent,aggregate,agreement,agreements,alternative,amended,amendment,amendments,amortization,announced,announcing,annual,applicable,appointment,appropriate,approved,approximately,april,area,arrangements,assets,association,attached,august,authorized,availability,available,average,award,awards,bank,base,based,basis,behalf,believes,benefits,board,bonus,box,broker,business,businesses,bylaws,capital,cash,cause,caused,centers,certain,cfr,change,changed,changes,charges,charter,check,chief,ciena,city,closing,code,com,commencement,commission,commissionfile,commissionwashington,committee,common,communications,companies,company,comparable,compensation,compensatory,complete,condition,conditions,conference,connection,consideration,considered,consolidated,consulting,contained,contains,contingent,continue,control,conversion,convertible,copy,corp,corporate,corporation,costs,counsel,covenants,credit,current,customary,date,dated,david,dc,debentures,debt,december,deemed,defined,definitive,delaware,denbury,departure,described,description,determined,development,differ,diluted,director,directors,disclosure,document,does,duly,dycom,earliest,earnings,ebitda,economic,effect,effective,effects,election,employee,employer,employeridentification,employment,ended,energy,entered,entirety,eps,equal,equity,esterline,estimates,event,events,exact,exchange,executive,exhibit,exhibits,existing,expectations,expected,expense,expenses,expressly,facility,factors,fargo,fd,february,federal,file,filed,filing,filings,financial,fiscal,florida,flowers,following,follows,foregoing,form,forth,forward,fourth,fti,furnished,future,gaap,gas,general,generally,george,georgia,gmo,goodwill,great,healthcare,held,hereto,hereunto,herewith,holders,holdings,identification,ii,iii,impact,impairment,incentive,include,included,including,income,incorporated,incorporation,increase,indenture,independent,index,industries,industry,information,ingram,instruction,intended,international,investor,investors,irs,issued,item,items,james,january,joint,july,june,jurisdiction,jurisdictionof,kansas,kcp,kcurrent,kilroy,laboratories,law,laws,lease,lenders,liabilities,liberty,limited,litigation,llc,llp,loan,long,looking,lori,loss,management,march,margin,mark,market,maryland,material,materially,materials,matters,measure,measures,medical,meeting,merger,micro,million,missouri,molina,months,mpt,mr,named,national,natural,net,neustar,new,non,northwestern,note,notes,november,number,obligation,obligations,obtain,occur,oceaneering,october,offer,offering,officer,officers,offices,oil,olin,operating,operations,opre,outstanding,owned,parties,partnership,party,pay,payable,payment,performance,period,plains,plan,plans,plus,portion,portnoy,post,pre,presentation,president,press,previously,price,principal,prior,private,products,program,properties,property,proposal,proposed,prospectus,provide,provided,provides,provisions,proxy,public,purchase,purport,purposes,pursuant,qualified,quarter,quarterly,rate,ratio,realty,receive,reference,regarding,regency,registered,registrant,registration,regulation,regulatory,related,relating,relations,release,report,reported,reportpursuant,repurchase,required,requirements,resources,respect,respectively,restated,restricted,result,results,retirement,revenue,revolving,risk,risks,rmr,rule,salary,sale,satisfy,sec,second,secretary,section,securities,security,segment,senior,september,serve,service,services,set,shall,share,shareholder,shareholders,shares,signature,signatures,signaturespursuant,signed,significant,silicon,similar,simultaneously,slide,solicitation,soliciting,special,specific,specified,spinco,state,statement,statements,states,statessecurities,steven,stifel,stock,stockholders,street,subject,subsidiaries,subsidiary,suite,supplemental,synovus,ta,table,target,tax,tdcc,technologies,telephone,term,termination,terms,text,thereto,thereunto,thesecurities,time,title,total,transaction,transactions,treasurer,trust,trustee,trustees,uncertainties,undersigned,underwriting,united,update,use,used,uses,value,vice,vishay,vote,votes,voting,washington,website,wells,westar,written,www,year,york,zip
11,0.0,0.06068369505873669,0.017762381706530044,0.026411648795459004,0.02374729603698269,0.0,0.08030114949443158,0.0,0.04287906397970243,0.020417550806152894,0.008162302082692167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028566551640753515,0.0,0.0,0.028221972665219242,0.020303222147010976,0.0,0.0,0.0,0.0,0.008030114949443157,0.0,0.0,0.0,0.008467936196722016,0.0,0.021705476514919993,0.0,0.044919473036343235,0.0,0.008054734687844107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019341575603763653,0.0,0.008054734687844107,0.02480188350020223,0.0,0.0,0.0,0.008030114949443157,0.0,0.036845754467597025,0.02447706483090704,0.0,0.0,0.0,0.0,0.008054734687844107,0.0,0.0,0.03212045979777263,0.0,0.0,0.0,0.06443774305128673,0.008162302082692167,0.008112476300566872,0.0,0.0,0.0,0.0,0.016935872393444032,0.0,0.016060229898886315,0.0,0.023295236998980652,0.013814835771093771,0.0,0.0,0.024090344848329476,0.04492207860510955,0.03368892218628177,0.05471299097871413,0.0,0.0,0.023350370722070857,0.017050611405981447,0.0,0.0,0.0,0.0,0.02586359693517198,0.02717621992220144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05526948087742036,0.0,0.0,0.0,0.0,0.0,0.016060229898886315,0.021696280018943286,0.0,0.0,0.0,0.0,0.0,0.04581200210090753,0.0,0.0,0.014992652038635732,0.0,0.0,0.0,0.025487313873279127,0.0,0.0,0.0,0.053150734471441155,0.0,0.0,0.017050611405981447,0.0,0.0,0.016125916173914477,0.0,0.008087678985203236,0.037706550569164145,0.0,0.0,0.02691318241841193,0.0,0.0,0.0,0.0,0.0,0.020379259921363174,0.0,0.017050611405981447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008087678985203236,0.0,0.008162302082692167,0.08030114949443158,0.016060229898886315,0.050838122869615865,0.02033524914784635,0.0,0.0,0.0,0.0,0.0,0.0207706509655261,0.0,0.025140411584483248,0.0,0.0,0.10698026307199907,0.0,0.0,0.011798810242741509,0.03212045979777263,0.0,0.10750308434254528,0.020810861200757414,0.0,0.0,0.008030114949443157,0.0,0.0,0.024090344848329476,0.016753469097754135,0.0,0.028324164176265036,0.0,0.0,0.0,0.611926620772676,0.0,0.020059538392665964,0.024670373585547543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017464738200268618,0.009364253249979658,0.0,0.0,0.0,0.0,0.0,0.0,0.07542123475344975,0.0,0.0,0.0,0.01801440008065786,0.02428780872866371,0.07648157257183102,0.022804854669227822,0.008237625876790913,0.0,0.0,0.0,0.014876390219111739,0.0,0.0,0.012439814615384029,0.35317634573179363,0.01363156471281583,0.008030114949443157,0.0,0.0,0.0,0.0,0.014036969296713707,0.016475251753581825,0.02717621992220144,0.0,0.022919559819063514,0.0,0.0,0.0,0.0,0.022972162795307727,0.0,0.0,0.017873413584709275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039160073592644486,0.0,0.029543626810120523,0.0,0.0,0.0,0.016060229898886315,0.0,0.0,0.0,0.028532537583468732,0.33246214451775763,0.0,0.0,0.0,0.35317634573179363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04714954973763773,0.0,0.0,0.2919242044746442,0.0,0.0,0.0,0.0,0.016060229898886315,0.008399004085072341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008162302082692167,0.0,0.0,0.056183790462582525,0.0439464078323646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021014992447559572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753538270064444,0.0,0.010253651405143178,0.0790987008982121,0.022815377508868064,0.0,0.008030114949443157,0.021980540895223707,0.0,0.0,0.029424781301122575,0.0,0.0,0.0,0.0,0.0,0.04219624389864271,0.0,0.0,0.008030114949443157,0.0,0.022763789388104028,0.0,0.0,0.015051420983771036,0.03212045979777263,0.0,0.016466941313248665,0.0,0.0,0.0,0.0,0.0,0.0340208691786983,0.0,0.0,0.0,0.04015057474721579,0.0,0.0,0.0,0.14185830288999454,0.0,0.0,0.07575927876396407,0.016060229898886315,0.008087678985203236,0.017152156117983767,0.0,0.0,0.008062958086957239,0.0,0.0,0.0,0.0,0.0,0.0,0.07872630793191604,0.0,0.0,0.0,0.0,0.0,0.0,0.03212045979777263,0.0,0.0,0.008030114949443157,0.0,0.0,0.016925461829757404,0.016060229898886315,0.04015057474721579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016513990862388177,0.060205683935084145,0.037706550569164145,0.0,0.0,0.0,0.0,0.0,0.0,0.008054734687844107,0.0,0.0,0.026251204944540737,0.008030114949443157,0.0,0.0,0.00876769135032222,0.0,0.02161584513404044,0.008162302082692167,0.0,0.008030114949443157,0.0,0.00993569994093488,0.01444570505062266,0.01463012524465031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025209865915599823,0.0,0.0,0.008129050531943018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008062958086957239,0.0,0.018593602459661778,0.0,0.0,0.046264147149629065,0.029911107478511893,0.0,0.01076705126713171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008749745201601794,0.0,0.01738544340175372,0.0,0.00901397786706401
58,0.0,0.0,0.03389817736691706,0.05040465688742891,0.0,0.0,0.21454823540135842,0.0,0.0,0.0,0.0311542864344297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05451712784234668,0.0,0.0,0.0,0.0,0.061366499030228276,0.0,0.0,0.0,0.015324873957239886,0.0,0.0,0.0,0.016160423071118427,0.0,0.0,0.0,0.0,0.0,0.015371858887123228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015371858887123228,0.0,0.0,0.0,0.0,0.015324873957239886,0.0,0.0,0.046712648042834204,0.0,0.0,0.0,0.0,0.015371858887123228,0.0,0.053182777761497844,0.06129949582895954,0.0,0.02297417343953253,0.0,0.0,0.01557714321721485,0.015482054437577395,0.02415238882015332,0.0,0.0,0.0,0.032320846142236855,0.09675946848583361,0.03064974791447977,0.01692223417787949,0.0,0.026364581113083794,0.0,0.0,0.04597462187171966,0.0,0.021430929673712473,0.0,0.0,0.0,0.0,0.03253981696845597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17056341185907223,0.0,0.0,0.0,0.0,0.054058294769009106,0.0,0.04597462187171966,0.02070286407633209,0.0,0.0,0.0,0.0,0.10903812495549081,0.11657170743637582,0.0,0.0,0.0,0.0,0.0,0.0,0.02432031640118049,0.0,0.0,0.0,0.0,0.0,0.0,0.03253981696845597,0.0,0.0,0.030775105258909436,0.0,0.015434730615338463,0.10794019857862736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889229377200608,0.0,0.09761945090536792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015434730615338463,0.0,0.01557714321721485,0.16857361352963873,0.015324873957239886,0.019404151250750474,0.09702075625375237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333014699046977,0.0,0.0,0.017889455417643516,0.04503429426696888,0.09194924374343932,0.0,0.10258079915022124,0.0,0.0,0.0,0.03064974791447977,0.0,0.0,0.07662436978619942,0.0,0.0,0.0540545494900457,0.0,0.14610123219561308,0.0,0.0,0.0,0.03828212914054703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01787097714828647,0.07807758967092941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04635146692266622,0.0,0.0652820399744074,0.04716267913853679,0.0,0.0,0.0,0.0,0.0,0.0,0.21366410444830486,0.0,0.0,0.015324873957239886,0.0,0.0,0.0,0.0208591961570896,0.05357701267494327,0.09432535827707358,0.0,0.0,0.2624415971083387,0.0,0.0,0.0,0.0,0.043840655031681545,0.0,0.0,0.0341100734044016,0.4252408404739364,0.0,0.0,0.0,0.0,0.0,0.07807758967092941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043151376494075314,0.015324873957239886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03064974791447977,0.016028871290192686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02374045604981165,0.0,0.01557714321721485,0.0,0.0,0.035740854383774404,0.02795614446968569,0.10511955661210289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019568327025778293,0.10063597089026936,0.0,0.0,0.015324873957239886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015324873957239886,0.0,0.0,0.0,0.0,0.057449023060284266,0.09194924374343932,0.0,0.1257037049534646,0.0,0.0,0.0,0.42177418506678727,0.0,0.06492628503598848,0.03358573296515187,0.0,0.0,0.06129949582895954,0.0,0.029692548501586317,0.0,0.03867513772955528,0.0,0.0,0.09638727925720486,0.09194924374343932,0.015434730615338463,0.03273360745866155,0.0,0.0,0.015387552629454718,0.0,0.0,0.046116882428287424,0.0,0.0,0.0,0.025040545367268366,0.0,0.0,0.0,0.0,0.0,0.0,0.06129949582895954,0.0,0.0,0.015324873957239886,0.0,0.0,0.0,0.07662436978619942,0.09194924374343932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11489804612056853,0.0,0.0,0.0,0.0,0.0,0.0,0.03743316694475123,0.015371858887123228,0.0,0.0,0.0,0.015324873957239886,0.0,0.0,0.0,0.0,0.0,0.01557714321721485,0.0,0.015324873957239886,0.0,0.03792308086009189,0.0,0.027920500112946285,0.0,0.0,0.0,0.0,0.0,0.05700202988652572,0.0,0.0,0.02993427843381836,0.27059794901198264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015513685118878563,0.0,0.0,0.0,0.04414583279760079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046957601177449605,0.0,0.0,0.0,0.0,0.0,0.015387552629454718,0.0,0.01774225001132154,0.0,0.0,0.0,0.0,0.0,0.020548112274703555,0.0,0.0,0.0,0.0,0.0,0.09246839043843515,0.0,0.0,0.0,0.08592001689696313,0.03317881879649543,0.0,0.01720250277060916
59,0.0,0.0,0.042672996399894435,0.0,0.0,0.0,0.06752144796596869,0.0,0.0,0.0,0.019609413486566578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009645921137995526,0.0,0.0,0.0,0.010171840038332509,0.0,0.0,0.0,0.0,0.0,0.019350989637280096,0.0,0.0,0.0,0.0,0.0,0.0,0.0655044798451035,0.0,0.0,0.019350989637280096,0.0,0.0,0.0,0.0,0.009645921137995526,0.0,0.0,0.0,0.16698193551243998,0.0,0.0,0.0,0.019350989637280096,0.0,0.08368696565112642,0.038583684551982106,0.0,0.014460612584919109,0.0,0.0,0.058828240459699734,0.009744855101302389,0.030404431188596034,0.0,0.0,0.0,0.020343680076665017,0.0,0.019291842275991053,0.03195403828063531,0.0,0.0,0.0,0.0,0.028937763413986583,0.0,0.09442475069377564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525049766450266,0.0,0.0,0.0,0.0,0.03402586211484203,0.0,0.038583684551982106,0.01303098444842981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018009448199009473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03874149166502082,0.0,0.009715068111958207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024479940236199673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009715068111958207,0.0,0.009804706743283289,0.07716736910396421,0.009645921137995526,0.03664061053357996,0.024427073689053308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07710399072078608,0.17073921506137268,0.02252028651482044,0.04251884082862994,0.019291842275991053,0.0,0.010761222807188053,0.0,0.0,0.0,0.009645921137995526,0.0,0.0,0.04822960568997763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024095884880660026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04195792673857327,0.02249702499508696,0.049144304528179174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04327845457265231,0.009724986881109565,0.1531184427168799,0.0,0.009895187064208395,0.0,0.0,0.0,0.017869792372218838,0.0,0.0,0.059771732537701384,0.0,0.0,0.028937763413986583,0.0,0.0,0.0,0.013129384404379416,0.0,0.01979037412841679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027594582653900742,0.0,0.0,0.0,0.579927716459001,0.0,0.16112773450966486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16296438423671228,0.009645921137995526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019291842275991053,0.01008903752342027,0.0,0.0,0.0,0.0,0.05776260457408539,0.0,0.0,0.029885866268850692,0.0,0.009804706743283289,0.0,0.0,0.04499266535599775,0.0,0.0661653045872114,0.0,0.0,0.0,0.0737566936686279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02463374769930701,0.0,0.0,0.0,0.009645921137995526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11270079410842603,0.0,0.0,0.0,0.057875526827973166,0.0,0.0,0.0,0.0,0.0,0.057875526827973166,0.0,0.0,0.0,0.0,0.0,0.5752000201451248,0.0,0.0,0.0,0.0,0.0,0.04822960568997763,0.07971894748802355,0.0,0.0,0.024343255910706085,0.0,0.0,0.0,0.06752144796596869,0.009715068111958207,0.0,0.0,0.0,0.01937074583251041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038583684551982106,0.0,0.0,0.009645921137995526,0.0,0.0,0.0,0.009645921137995526,0.057875526827973166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023561523396667717,0.019350989637280096,0.0,0.0,0.0,0.009645921137995526,0.0,0.0,0.0,0.0,0.0,0.009804706743283289,0.0,0.009645921137995526,0.06312897221083179,0.011934944727994277,0.10411467276247079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018841504987321726,0.085161107476509,0.0,0.0,0.0,0.0,0.1514127631125504,0.0,0.0,0.00976476437156611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937074583251041,0.0,0.06700492737388804,0.0,0.0,0.0,0.0,0.0,0.025867158332200275,0.0,0.0,0.0,0.0,0.015705707603100312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01082775529276401
94,0.0,0.027448349068070383,0.024102753773772623,0.0,0.0,0.0,0.021793010261722322,0.0,0.0,0.009235232974852627,0.0073839180869892315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007272277011996414,0.0,0.0,0.0,0.0036321683769537203,0.0,0.03270788842842781,0.0,0.003830202962901332,0.0,0.0,0.0,0.0067726340365503335,0.0,0.0036433043365049597,0.0,0.0,0.23564180745893698,0.0,0.0,0.0,0.0,0.043742748211419734,0.0,0.0036433043365049597,0.0,0.0,0.017712820032824934,0.0,0.0036321683769537203,0.0,0.0,0.0,0.0,0.0,0.025287115544929933,0.0,0.0036433043365049597,0.0,0.0,0.014528673507814881,0.0,0.005445138830280425,0.03439963185854413,0.0,0.0036919590434946158,0.003669421927733274,0.005724389195319126,0.0,0.0,0.0,0.007660405925802664,0.0,0.0072643367539074405,0.008021521615094509,0.0,0.0,0.0,0.13713269465278655,0.010896505130861161,0.0,0.0660318439465171,0.0,0.0,0.0,0.0,0.007712304487101615,0.0,0.0,0.0,0.0,0.011698579596139291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25864008807595107,0.22790009443864978,0.006026936359312907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004270808998057633,0.0,0.010896505130861161,0.004906812833843886,0.0,0.0,0.29695139276199334,0.03246326258498128,0.00861442276677605,0.0,0.0,0.0,0.00678145169331351,0.0,0.0,0.0,0.0057641899304590755,0.03724594087204296,0.0,0.0,0.31253368554100897,0.0,0.0075233371710804265,0.007712304487101615,0.0,0.009600210140043506,0.007294047861713402,0.0,0.0036582056468625512,0.1534982840211264,0.0,0.0,0.036519979123133706,0.0,0.0,0.0,0.0,0.004662448045246934,0.0,0.0,0.007712304487101615,0.0,0.0,0.0,0.30927987228985476,0.025085282427385013,0.0,0.0,0.08311731269073891,0.0036582056468625512,0.0,0.0036919590434946158,0.025425178638676042,0.0072643367539074405,0.009198006424229884,0.009198006424229884,0.0,0.0,0.032224013571437664,0.0,0.0,0.0,0.0,0.0,0.0,0.007899621637071353,0.03871130920886755,0.0,0.004240003175895032,0.0,0.0072643367539074405,0.011129482338989227,0.020260674236521895,0.03765253794072068,0.0,0.0,0.025425178638676042,0.0,0.0,0.0181608418847686,0.0,0.0,0.0,0.0,0.006925528743604164,0.0,0.0,0.0,0.0,0.01115886277459501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004235623617158904,0.0,0.0,0.0,0.00455094338404659,0.0,0.0,0.02274293917725129,0.0,0.0,0.04137319715229082,0.08963068173516599,0.007323881112135283,0.0,0.0,0.003726029378063937,0.01245726165158762,0.0,0.0,0.0,0.0,0.0,0.016880269415432633,0.0,0.0,0.0072643367539074405,0.0,0.0,0.0,0.0,0.01269835769694164,0.011178088134191811,0.0,0.0,0.0,0.0,0.0,0.0,0.005046386347978698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028027713501034016,0.0,0.0,0.0,0.0,0.0,0.11597313563943908,0.0,0.0072643367539074405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07501479634463931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853064269305534,0.0,0.0,0.0,0.0,0.0,0.03724594087204296,0.0,0.06537903078516696,0.0037990237036171354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005626756471810879,0.0,0.0036919590434946158,0.0,0.0,0.0,0.0066259222860603735,0.0,0.07080513117444436,0.0,0.0,0.0,0.0,0.03606157910088566,0.0,0.0,0.0,0.06136418435588875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007931575441205695,0.009658266802164726,0.004637914726818539,0.017888897099818564,0.0,0.2277058431914263,0.04721818890039837,0.009942202079374443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010414681209284527,0.0036321683769537203,0.0,0.0,0.01087524471240253,0.0,0.0,0.025425178638676042,0.0,0.052138098540043275,0.04350097884961012,0.0,0.0,0.0,0.0,0.0,0.007960198402493601,0.0,0.0,0.014528673507814881,0.0,0.007037469671825648,0.0,0.03666577947135582,0.0,0.0,0.017133656138158603,0.0181608418847686,0.0036582056468625512,0.0,0.05799348239134314,0.009858785440753928,0.003647023930856701,0.0,0.02834935784414602,0.0,0.0,0.0,0.011100337893365795,0.011869784675351174,0.0,0.0,0.0,0.0,0.0,0.0,0.014528673507814881,0.0,0.0,0.0036321683769537203,0.0,0.0,0.0,0.0036321683769537203,0.03268951539258348,0.011371469588625645,0.0,0.028808831776427245,0.0,0.0,0.0,0.0,0.0,0.0,0.13644291912989012,0.0,0.0,0.3743536896299811,0.008541995931526084,0.0,0.0,0.0036433043365049597,0.0,0.0,0.047495607251850806,0.0036321683769537203,0.0,0.0,0.0039657877206028475,0.0,0.0,0.0036919590434946158,0.0,0.0036321683769537203,0.0,0.0044940994438525585,0.006534057531929939,0.0,0.0,0.0,0.23332415421535466,0.02474769002593421,0.0,0.006755062748108209,0.0,0.0,0.0,0.0,0.0,0.0,0.014079236248569467,0.0,0.034208655172078724,0.0,0.0,0.0036769187567893672,0.0,0.0,0.00908225399173073,0.0,0.0,0.0,0.0,0.0,0.007354048674855677,0.011129482338989227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003647023930856701,0.0,0.0042051138304262745,0.0,0.0,0.04185224578267558,0.0,0.029953922214823854,0.0048701349073747915,0.3555112326351428,0.0,0.0,0.0,0.005913978942763467,0.0,0.0,0.0,0.0039576703481516646,0.0,0.0078637551443205,0.0,0.0040771876324860075
