,0,1,2,3,4,5,6,7,8,9
0,0.0420476465736125,-0.0186050657975982,0.04486983694416171,0.004567879693802321,-0.02744546020825722,0.06227097440445201,-0.053938755410724515,-0.04344703433891285,0.015050335094593683,-0.039277294783995005
1,0.039215626214276864,-0.01599582059829612,-0.014024244166306833,0.03849795257788833,0.0020512206378736973,0.0752268381356429,0.01573182045797844,-0.022731070048011455,0.03338938981907009,0.0027435547055565087
2,-0.04391065190187662,-0.012775368943880844,-0.024790779425414643,-0.010140914965229286,-0.01065493261333201,0.027511077954002414,-0.008669417119443523,-0.0015934624605305288,0.04284835649132903,0.012370250738288967
3,-0.005104228378906817,-0.026962099880946628,0.004541344398030261,-0.009059686837955435,-0.00888949772406864,0.033533968578579224,-0.020603486623759448,0.08551354684424244,-0.0006513332308407443,0.06248322625323312
4,-0.05426440763606934,0.04810942889686636,-0.038844913445153714,-0.017760854491778763,0.010522693322127973,0.05131091608296909,-0.02931979014082867,0.051115876034701524,-0.10012479427771771,-0.024529717513911635
5,-0.017935407255612833,-0.029063036799830674,-0.019187807258678972,-0.03586943413660758,0.01422698939793219,0.01813538174725544,0.012876502218304532,0.0247043528570604,0.013225532157246495,0.07188477081923662
6,-0.07065328112442805,-0.00565617867822032,0.005121953173787608,-0.05365636115140983,0.16284990719813694,-0.03355210362403826,-0.012667196832595826,0.04453815699700119,-0.007852288042278806,-0.03651303001532816
7,0.004544146793692635,-0.04726634202164571,0.0692451565987435,0.06475767725170116,-0.009722978168992563,-0.03928528643321046,-0.0064650502808000125,-0.05000970411246503,-0.030525518090998245,0.02148043903191821
8,0.025441241579699014,-0.009154530610376254,0.035390150343681245,-0.00891833483167826,0.01048360800408508,-0.00669707232325226,0.03435375107518174,0.037736160893638494,-0.005312668726135452,-0.04116719254940237
9,-0.027883203327694322,0.06269317844954093,0.005407301932528974,-0.06046724399535041,-0.05844666449731469,-0.06718014579676797,0.006506203627047301,-0.008515953172871777,-0.01404668447384746,0.02092716280730968
10,-0.0047689424141912976,0.004341185188980286,0.0009813231606234753,0.0,0.01777083650362716,0.008315636510927087,0.041246185105767504,0.05172290440683675,-0.005703534068942953,-0.026856937555880665
11,0.022608936560761975,-0.014317722266252572,0.0937046466051816,-0.004076278021086278,-0.02345716410266958,0.07684094885798999,0.0468148524449947,-0.039061424995372865,0.017360654050432467,0.010732936776839846
12,0.033701995162427445,0.04060133438301715,-0.04354515391469401,0.13647779734600493,-0.028511304476511,-0.04306774311512718,0.04538746949698941,-0.033811690110569836,-0.03591338407520042,-0.026248304139356454
13,-0.0526196596897607,-0.05434909802304776,-0.02121135988423869,-0.08555060571758455,-0.039411505407884025,0.008848373640915865,0.033632357547503496,-0.0044100226667632084,0.00781551808374069,0.0316704183630427
14,-0.08400711655412525,0.0145588224263252,-0.027039955331931556,-0.01279880900378342,-0.008513770181392374,0.007635709159645326,0.0364115748494227,0.01149688144682204,0.03447491597674261,0.009236091402762816
15,-0.02073766181253054,0.09914769210873303,0.032334956806767734,-0.017894481328780087,0.08565997987360369,-0.036656331289845474,-0.04510113404929751,0.015882864394345053,-0.03164001263668309,-0.036815851404853384
16,-0.1300536197056025,-0.03404375973637277,0.012364002797639197,-0.019659720467752304,0.04914224095001368,0.011273029688444857,0.03470191859559041,0.04198040685333565,-0.049446779654021285,-0.034306135942205405
17,0.037815133212816744,-0.031038696125950168,0.11859288794242845,-0.02572012759932572,0.00943722513000995,0.04016858157960441,-0.011323417419123679,-0.030007921021757807,0.006006285633992632,-0.029668783337368557
18,0.01701520794371268,0.010582676772054348,0.007673608641494096,0.025820774096639576,-0.02162578646003762,0.022065871701767957,0.018648776230380054,-0.03141244733917508,-0.023310601444481594,0.007851712984733904
19,0.04295951106616397,0.02668757176603429,0.028729113031068922,-0.09090895015224804,0.05310019864950991,-0.09597758245406876,-0.014333250716934443,-0.02402678046567622,-0.13311440095750354,-0.061288767442125365
20,0.11139927894893915,0.0018535888470313725,0.052943362421583456,0.02574445762773795,0.03232859054147984,-0.10225844922816506,0.04299481505856281,-0.06698981432993696,-0.017475275806080985,-0.026143727759792106
21,-0.04370801502957595,-0.07269747671082513,-0.08975315222682992,0.011062307926308051,0.0026938518455445447,0.006719855492710173,-0.024884070372610805,0.04601575031048529,0.017595578967211607,0.007428416417285304
22,0.03885093157283766,0.014638577304870481,0.08560286969737582,-0.0184196996685662,-0.009679833184638883,0.07392359102283928,-0.03165079088018714,0.022041780725344365,0.0653919236337637,-0.027690063520636785
23,-0.08259000217072575,-0.01180750954154687,0.004454082816757724,-0.014191244861986129,-0.027678176704677468,0.06342806731837092,0.00818611703503047,0.01821213490511712,0.08906483830490641,0.05295657350173973
24,-0.01841746653855643,0.10129374942844864,0.014959205242507658,0.0036892106307282934,0.03474762238280826,-0.032546701554225295,-0.041344456262643325,-0.030480875913240623,-0.009914277651086828,-0.0350973390292733
25,-0.020753293448613493,-0.032742662266361786,0.04611436715854157,0.02192306759019578,-0.013151644604589749,-0.058563770400446656,0.015786848877965148,-0.027098165078755385,-0.06665028711930861,0.06349642909503775
26,-0.03327203399278199,0.037282658259179875,0.003912505303787097,-0.06531200021225701,-0.09841350762109546,0.0022234231245019374,-0.011339251811045321,-0.032363723398652726,0.016239339515496814,0.015085931774874018
27,-0.029527670382209926,-0.07204646959005963,0.027506785562931207,-0.057552202555142394,-0.005267483660668789,0.025485576328977643,0.034869560714409865,0.010065453213408175,0.017447168293535195,0.03123138249676008
28,-0.0365452263953676,-0.023420038911545645,-0.021467974880892225,-0.03153244192341486,0.010424813367114063,0.0016692784878131592,0.008899177377024604,0.02561637239230264,0.019985079244389414,0.004757315180537698
29,0.0037406509908083107,-0.009659753352978953,0.09511602744834785,0.023537584199072335,0.04711026921632613,-0.004085753538995033,0.02009587413887161,-0.04942174661134515,-0.06055408011492239,0.018996302290198885
30,-0.01852359389709819,-0.06231207430789371,0.0030128342650724027,0.03533609690467179,0.028199570180975495,0.08446500510403564,-0.04597774550616727,-0.05041734475340579,0.05085018268891922,-0.03988104051119231
31,-0.05994029264555026,-0.05837726026879544,-0.020855183046815252,0.00902599668405317,0.0252501534244744,0.05032967015132831,0.016298813123625994,-0.00994939622726501,0.005590782285040838,-0.03414731593351526
32,-0.028925307813117022,0.0025741870403893532,-0.006962654897813885,0.06499913745985862,0.03510860053391592,-0.11042816111379149,0.0598657057252771,-0.06821042754608476,-0.03374354723255822,0.0006927841130856542
33,-0.019448093964319048,-0.06037921810851817,-0.0013809878287871719,-0.000736873873914669,0.01718485752407245,-0.013279361247652194,0.013935759217955678,-0.013320606515535384,0.018540056245582723,0.041252519892706674
