,ability,about,above,accordance,accounting,acquired,acquisition,acquisitions,actual,addition,additional,adjusted,administrative,after,against,agent,aggregate,agreed,agreement,agreements,all,also,alternative,amended,amendment,amendments,among,amortization,amount,amounts,an,announced,announcing,annual,applicable,appointment,approval,approvals,approved,approximately,april,are,arrangements,assets,association,at,attached,august,availability,available,award,awards,bank,base,based,basis,because,been,before,being,believes,benefits,between,board,broker,business,businesses,but,call,can,capital,cash,cause,certain,change,changed,changes,chief,circumstances,city,class,closing,com,commission,commissionfile,commissionwashington,committee,common,companies,company,comparable,compensation,compensatory,complete,condition,conditions,conference,connection,consideration,considered,consolidated,contained,contains,contemplated,contingent,continue,control,copy,corp,corporate,corporation,costs,could,counsel,covenants,credit,current,customary,dated,david,dc,debt,december,deemed,defined,definitive,delaware,departure,depreciation,described,description,determined,development,differ,diluted,direct,director,directors,disclosure,dividend,do,document,documents,does,due,during,each,earnings,ebitda,economic,effect,effective,effects,elected,election,employee,employer,employeridentification,employment,ended,ending,energy,entered,entirety,entry,equal,equity,estimates,events,except,excluding,exhibit,exhibits,existing,expectations,expected,expense,expenses,expressly,facility,factors,fd,february,federal,file,filed,filings,financial,financing,first,fiscal,florida,follows,for,foregoing,former,forth,forward,fourth,from,full,furnished,future,gaap,general,generally,george,georgia,global,group,guidance,have,healthcare,held,herein,hereto,hereunto,herewith,his,holders,holdings,identification,ii,iii,impact,inc,incentive,include,included,income,incorporated,increase,independent,index,industry,information,instruction,interest,international,into,investor,investors,irs,issued,it,items,james,january,john,july,june,jurisdiction,jurisdictionof,kcurrent,last,law,laws,liabilities,limited,litigation,llc,llp,loan,long,looking,lori,loss,made,make,management,march,margin,mark,market,maryland,materially,materials,matters,may,measure,measures,meeting,million,missouri,months,more,most,mr,named,national,net,new,non,nor,not,note,notes,notice,november,obligations,obtain,occur,october,offer,offering,officer,officers,olin,one,only,operating,operations,opre,otherwise,our,outstanding,over,owned,paid,part,parties,partnership,party,pay,payable,payment,per,performance,period,person,plan,plans,plus,portion,presentation,president,press,previously,price,prior,private,products,program,properties,property,proposal,proposed,prospectus,provide,provided,provides,proxy,public,purchase,purport,purpose,purposes,qualified,quarter,quarterly,rate,ratio,receive,reference,regarding,registered,registration,regulation,regulatory,related,relating,relations,relationships,release,reportpursuant,reports,required,resources,respect,respectively,restated,restricted,result,results,retirement,revenue,risk,risks,salary,sale,sec,second,secretary,security,see,senior,september,serve,service,services,set,shall,share,shareholder,shareholders,shares,should,signature,signatures,signaturespursuant,significant,similar,similarly,since,slide,solicitation,special,specific,specifically,statement,statements,states,statessecurities,steven,stock,stockholders,street,subject,subsidiaries,subsidiary,such,suite,supplemental,table,target,tax,technologies,term,termination,terms,text,than,that,their,there,therein,thereto,thereunto,these,thesecurities,they,third,those,three,through,time,title,together,total,transaction,transactions,treasurer,trends,trust,trustee,two,uncertainties,united,until,up,update,upon,use,used,useful,uses,value,various,vice,vote,votes,voting,was,washington,we,webcast,website,well,were,when,whether,which,will,with,within,would,www,year,york,zip
11,0.0,0.0,0.025803444722686104,0.06906709887285097,0.020208992166089984,0.030100044059640674,0.027045758569630658,0.0,0.0,0.0488127343223261,0.023238930016492035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411885415944022,0.0,0.032487876646038485,0.0,0.0,0.0,0.03218105631341711,0.0,0.0,0.04486678915666713,0.023108375458663167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05905314554811997,0.0,0.02471029210977652,0.0,0.0,0.05108944687489605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022010585870052647,0.0,0.027881479542027226,0.0,0.0,0.0,0.028253649753683975,0.0,0.0,0.0,0.0,0.04192468520556607,0.027881479542027226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033984614655715124,0.0,0.0,0.0,0.026528348579953447,0.01571040276327666,0.0,0.0,0.05114815309136476,0.03830114058135513,0.062370993668488715,0.0,0.0,0.026591441594111424,0.019397397600232298,0.0,0.0,0.0,0.0,0.029471042662578485,0.03097828554744835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301084206761556,0.0,0.0,0.0,0.0,0.0,0.0,0.024665653004988193,0.0,0.0,0.0,0.0,0.05210631910284205,0.0,0.0,0.017052024903085872,0.0,0.0,0.0,0.028981221969407646,0.0,0.0,0.0,0.06057605624982655,0.0,0.0,0.0,0.019397397600232298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429067429816412,0.0,0.0,0.03067604005065134,0.0,0.0,0.0,0.0,0.0,0.0,0.02319520377363144,0.0,0.019397397600232298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020627124541438537,0.0,0.0577917208341857,0.02311668833367428,0.0,0.0,0.0,0.0,0.0,0.02364220036279576,0.0,0.02864166167942204,0.0,0.12178341818393938,0.0,0.0,0.013414928985722321,0.0,0.12219091246990489,0.0,0.0,0.02368812944814415,0.0,0.0,0.05256486710494047,0.0,0.0,0.019058650119976452,0.0,0.03229869541864235,0.0,0.0,0.0,0.0,0.6970369885506807,0.022802928761088147,0.028102953691964895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180877353138472,0.01986957582525207,0.010644154161320715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08592498503826611,0.044186257853581885,0.0,0.0,0.020496413999108027,0.08714077241555564,0.025927442282008495,0.0,0.0,0.01691957360262857,0.0,0.0141446706802801,0.01550168200170588,0.0,0.0,0.0,0.0,0.0,0.0,0.01596339606011358,0.036324094838230514,0.03097828554744835,0.0,0.026098515919598716,0.0,0.0,0.0,0.0,0.026158693723302276,0.020335617870524757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456550494795409,0.0,0.03370407239280946,0.0,0.0,0.0,0.0,0.0,0.0,0.03353488112668342,0.03253862779631814,0.37864061997482923,0.0,0.0,0.0,0.0,0.026528348579953447,0.0,0.0,0.0,0.0,0.053696545559033734,0.0,0.332155782313355,0.04233910777915809,0.04717039199691278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06393107489089431,0.049980923015418295,0.0,0.019426203008586978,0.052683295544718144,0.0,0.0,0.0,0.0,0.02773676373907285,0.0,0.0,0.0,0.0,0.0,0.0,0.044021171740105294,0.02392131106345307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011656244749573778,0.08994601129860785,0.02597933900477889,0.0,0.025024699271858485,0.0,0.0,0.03356697350610875,0.0,0.0,0.0,0.0,0.0,0.04803255934770858,0.0,0.0,0.0,0.02592032971035767,0.0,0.0,0.0,0.017118979212528328,0.0,0.01873203952175623,0.0,0.0,0.0,0.0,0.0386789768469228,0.0,0.0,0.0,0.0,0.0,0.1614568861396771,0.0,0.0,0.0,0.08614363080721726,0.019513169367483273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08952196712115988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019254720131818916,0.0,0.01471153466343254,0.0,0.0,0.0,0.0,0.0,0.01878566852439552,0.06847591685011331,0.0429067429816412,0.0,0.0,0.0,0.025688039331586913,0.0,0.0,0.0,0.0,0.029915857913256527,0.03047997003880887,0.0,0.0,0.0,0.0,0.024607853906668444,0.0,0.0,0.011294415352299463,0.01642895512897846,0.016639031339722908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014902744619224105,0.0,0.0,0.0,0.0,0.028721285802660333,0.0,0.0,0.0,0.0,0.0,0.0,0.052025693385140036,0.0,0.0,0.0,0.0,0.0,0.11921745495151241,0.0,0.0507006752154334,0.0,0.02440636716116305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03087641963674559,0.0,0.0,0.0,0.0,0.021134805722445183,0.0,0.0,0.0,0.0,0.0,0.052683295544718144,0.03150542103380778,0.034128190916869396,0.0,0.0,0.01224053601210834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028562726951182744,0.0,0.028801611469060826,0.0,0.0,0.0,0.11147387799718401,0.0,0.0,0.0,0.019779159505735253,0.0,0.010245596364933192
58,0.0,0.0,0.05815897934346043,0.0,0.04554951366266381,0.06784318371115751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09283580411533256,0.0,0.07322517466470858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08244173282583717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13310124710131913,0.0,0.0,0.0,0.06904215008243732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10171186108101667,0.0,0.0,0.0,0.0,0.0,0.0,0.06284270996283764,0.0,0.0,0.0,0.0,0.0,0.0,0.07143023432143604,0.0,0.030850679668849995,0.0,0.032434909127272565,0.0,0.0,0.0,0.0,0.13019854749732473,0.022716165148835808,0.0,0.03541003922563622,0.0,0.0,0.0,0.028775941453320318,0.0,0.0,0.0,0.0,0.04372024194726828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22910923738152086,0.0,0.0,0.0,0.0,0.0,0.07257182732847729,0.0,0.027797242171097587,0.0,0.0,0.0,0.1465423314580193,0.15659151295158202,0.0,0.0,0.0,0.0,0.0,0.0,0.03266072239543141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04372024194726828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450627467911579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05228020489651727,0.0,0.13116072584180483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02605161856752707,0.13025809283763534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478449534174676,0.0,0.0,0.02401593701428641,0.06047243584409264,0.0,0.13770445827428276,0.0,0.0,0.0,0.0,0.0,0.1658680332879845,0.0,0.06115062947199028,0.0,0.0,0.07279877473188764,0.0,0.0,0.1962596151011968,0.0,0.0,0.05139604719599897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03584726424387333,0.0,0.023991104623817736,0.10495558208025164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08765769045454348,0.0,0.0,0.0,0.0,0.28692899606232986,0.0,0.0,0.0,0.07510210362637197,0.0,0.0,0.028007385133676666,0.07196053330781617,0.0,0.0,0.0,0.3529442827286762,0.0,0.0,0.0,0.0,0.058959683261509646,0.045834918259132225,0.03078149172263753,0.0,0.0,0.10495558208025164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058028510329850944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10631843473826698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318809995624811,0.0,0.0,0.0,0.0,0.04803190819345364,0.037551051813185986,0.14153522276920905,0.0875703342433938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026272278949514245,0.13515425994119842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1410545435911194,0.07716972436065665,0.0,0.16888230409777572,0.0,0.0,0.0,0.0,0.08717943823557038,0.0451287044052571,0.0,0.0,0.03988750360201787,0.0,0.0519873429235881,0.0,0.0,0.0,0.12944074453446575,0.04398118260431883,0.0,0.0,0.0,0.0,0.06203677134838715,0.0,0.0,0.0,0.033629271159598184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543394487213133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050312758811486856,0.0,0.0,0.0,0.03033736070513795,0.0,0.0,0.0,0.0,0.0,0.0,0.05091348664725625,0.0,0.03750309659746073,0.0,0.0,0.0,0.0,0.07656828531631195,0.0,0.0,0.0671792798043203,0.040212821224152574,0.36396747159492193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05937204761341114,0.0,0.05863095527426518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06317414941611095,0.0,0.0,0.0,0.0,0.0,0.0,0.023818113097881434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027589226505684353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12439090026777645,0.0,0.0,0.0,0.0,0.0,0.0,0.02791706058994902,0.0,0.0,0.11554006288467873,0.04458070391329198,0.0,0.02309278601184971
59,0.0,0.0,0.0,0.0,0.08226583542672074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12019541383274622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12652433610249406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16126044573984213,0.0,0.02785931980784698,0.0,0.0585798767492,0.0,0.0,0.0,0.0,0.0,0.06154064511534394,0.0,0.0,0.0,0.0,0.0,0.18190027416821278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24137659788804877,0.0,0.0,0.0,0.0,0.0,0.06553507956018603,0.0,0.02510195132597692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03470729917752792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047210984116582186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07057676339470761,0.04705117559647175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14872510052482038,0.3299129576021095,0.0433745821452144,0.08191331347431315,0.0,0.02072538100299477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05522130990946932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464125565809911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808841550041134,0.04332973298694067,0.0947788236168043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08343585899933532,0.29560720559353615,0.0,0.0,0.0,0.03443771084783973,0.0,0.11515894912380695,0.0,0.0,0.0,0.0,0.0,0.0,0.025291718295868685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05324280338012369,0.0,0.02779684049973866,0.311183475817371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31441151597407224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11147644174515686,0.0,0.0,0.057579474561903474,0.0,0.0,0.0,0.0,0.08674922599476408,0.0,0.12781160990704504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426418339984384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04744970478394437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180131922866451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537894094403006,0.0,0.0,0.04694651878061655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02994351919061083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04543430657573364,0.0,0.0,0.0,0.027395773548024187,0.0,0.0,0.0,0.0,0.0,0.12169736062027246,0.02298839316124753,0.20063470376440104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03631368445962034,0.16433813289784113,0.0,0.0,0.2922932217087665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12528021936277084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12905189197825206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982821077028417,0.0,0.0,0.0,0.0,0.030261332920707606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07563045554445863,0.0,0.0,0.0,0.0,0.0,0.020853651124188608
94,0.0,0.0,0.0,0.03551459885704512,0.03117465168495619,0.0,0.0,0.0,0.0,0.0,0.011949557616746494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031768987465178804,0.0,0.0,0.0,0.0,0.0,0.0,0.16945828208189054,0.0,0.03845115944993508,0.0,0.009404023952862953,0.0,0.0,0.0,0.0,0.0,0.0,0.04235096566368639,0.0,0.10627883367986662,0.0,0.0,0.0,0.04725330321506178,0.008756804330865304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056589688906908485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02291577403594101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03271041456416323,0.0,0.0,0.0,0.007038195841440245,0.04455474978477467,0.007399617933460317,0.0,0.0,0.017475034806817537,0.0,0.0,0.01036481664586716,0.0,0.0,0.0,0.1773973810164391,0.0,0.08534331422760115,0.0,0.0,0.0,0.0,0.009974225150401535,0.0,0.0,0.0,0.0,0.015154136703890974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007791249440127572,0.0,0.0,0.0,0.0,0.014081338563196485,0.0,0.0,0.0,0.0055187842298413375,0.0,0.006341592352328855,0.0,0.0,0.042032525180603984,0.011143931986088354,0.0,0.0,0.0,0.008768224437055185,0.0,0.0,0.0,0.007451134399935523,0.04826973892191118,0.0,0.0,0.4049300875688082,0.0,0.0,0.009729330236744119,0.009974225150401535,0.0,0.0,0.0,0.0,0.012423491286489821,0.09783190837003908,0.029213877987206673,0.01006380656291707,0.1985654835820644,0.0,0.0,0.04732125460751506,0.0,0.0,0.0,0.0,0.0,0.006025430914196813,0.0,0.0,0.009974225150401535,0.0,0.0,0.0,0.0,0.0,0.03251273319861645,0.0,0.10768003831270027,0.0,0.0,0.0,0.011886700418460593,0.011886700418460593,0.0,0.0,0.04172113562290449,0.0,0.0,0.0,0.0,0.0,0.01021702122153057,0.05009724531449802,0.0,0.005478934980901258,0.0,0.014412390277285943,0.026179621647915506,0.0,0.041020300403118506,0.0487221515745632,0.0,0.0,0.11892795380948754,0.0,0.01395074956762723,0.0,0.0,0.0,0.00883733553548632,0.0,0.00895483419927777,0.0,0.0,0.0,0.01445065947978553,0.0,0.0,0.0,0.0,0.015982139232752168,0.011259215285721295,0.0,0.0,0.0,0.0,0.005473269782299292,0.0,0.0,0.0,0.0,0.0058811748777896035,0.0,0.0,0.029455330880959203,0.022720763551294418,0.0,0.05355691277884063,0.11593278512811783,0.0,0.0,0.016144743438462776,0.0,0.0,0.0,0.021819751229160876,0.0,0.038603423511144104,0.0,0.0,0.0,0.0,0.0,0.016416893621513315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006522187621188791,0.0,0.0,0.007022411478809102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03637098668921453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15022073005364336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09706737927108954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11044397732986247,0.0,0.0,0.0,0.024255218143503558,0.0,0.04826973892191118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007273250409720292,0.0,0.0,0.0,0.014152911728601591,0.0,0.008566801754456278,0.0,0.019978074030171326,0.0,0.0916469631970043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04672270241178557,0.0,0.0,0.21504081784625223,0.0,0.07943086333379705,0.0,0.0,0.0,0.0,0.0,0.01249890231643397,0.005993691109318825,0.023125312646633877,0.0,0.29470581171520904,0.012867807837048034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013482061946544357,0.0,0.0,0.014081338563196485,0.0,0.0,0.0,0.0,0.06742466618294474,0.05632535425278594,0.0,0.0,0.0,0.0,0.010295548204578875,0.0,0.0,0.009099833941766113,0.0,0.047441042427570614,0.0,0.0,0.0,0.022147712457416487,0.0,0.0,0.01275941107087406,0.0,0.036684395149096743,0.0,0.0,0.0,0.014374430950271324,0.015344193318705788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014727665440479602,0.0,0.03725297897235894,0.0,0.0,0.0,0.0,0.0,0.0,0.17650265207294613,0.0,0.0,0.4844016422924924,0.013208900144550815,0.011049981922480192,0.0,0.0,0.0,0.06153145046440016,0.0,0.006921088554517862,0.0,0.0,0.0,0.0,0.0,0.0,0.005807636879322276,0.008447839283364117,0.0,0.0,0.30180994456340005,0.03207143280376564,0.0,0.00873404724116351,0.0,0.0,0.007663055284761298,0.0,0.0,0.01827151321257818,0.0,0.04430582551981115,0.0,0.0,0.0,0.011750979405045343,0.0,0.10485206042735182,0.03343979371122754,0.012276213689376904,0.04323717083185783,0.0,0.0,0.0,0.05108510610765284,0.0,0.02607050493567547,0.0,0.025099717620459698,0.0,0.0,0.0,0.009509970863660216,0.0,0.014412390277285943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005433803934171523,0.0,0.0,0.0,0.0379603924802304,0.0,0.05417995364717089,0.0,0.0,0.03876888252330942,0.01567293149370367,0.006294136185820339,0.0,0.0,0.0,0.0,0.007645024680716458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008009775078507449,0.14181825563779343,0.031844637113101704,0.0,0.016089912973970395,0.0,0.010170528761731707,0.0,0.0052683296517443854
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08322906254844628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697015119736724,0.07750093141311194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09539745538611773,0.0,0.0,0.0,0.0,0.0,0.19299944742750452,0.0,0.0,0.0,0.06229061568235474,0.0,0.06548933381130752,0.0,0.0,0.15466047005655564,0.0,0.0,0.09173243041979168,0.0,0.0,0.0,0.19625398917732498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895541634445844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04884326541054882,0.0,0.05612541920291924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07760200354320772,0.0,0.0,0.0,0.06594527344226034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620515999372102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053327274468112654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09140066911375488,0.0,0.0,0.10520166022349528,0.10520166022349528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44337900293372184,0.0,0.04849058493576836,0.0,0.0,0.09267970301014276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12346925254356354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844044584944151,0.0,0.0,0.0,0.0,0.05205055561485289,0.0,0.0,0.0,0.1340580628206105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05772375359713579,0.0,0.0,0.062150918281401735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32189657760109897,0.0,0.0,0.0,0.0,0.20462883984376498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437093485888365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11587275025687971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13372639632236658,0.0,0.10016790219247204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530463655488344,0.1364450014423959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067692118912114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976320771231768,0.0,0.0,0.0,0.0,0.09779639452165773,0.0,0.0,0.0,0.0,0.0,0.06125417322357362,0.0,0.0,0.0,0.0,0.0,0.0,0.05139971734553293,0.07476647737591957,0.0,0.0,0.19079491077223545,0.1419219740518776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08416673158350606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048091158612529106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05570541471649465,0.0,0.0,0.0,0.0,0.06766127357024167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04662665049650132
