,aaron,abil,abrok,abryan,abstain,abstent,ac,acceler,accept,access,accord,account,achiev,ackerman,acquir,acquisit,act,action,actual,ad,adam,add,addit,adik,adjourn,administ,adopt,advanc,advers,advic,advisor,advisori,affect,affili,affirm,againstabstain,againstabstainbrok,againstagainst,againstellen,againstfor,age,aggreg,agre,agreement,ahilliard,aip,air,ajam,alain,aldag,alf,alkali,allen,allow,along,alpha,also,altern,although,alton,alui,amaria,amend,amo,among,amount,andbrokernon,andrew,ann,announc,annual,anoth,anticip,antonio,apeggi,apoliona,appear,appendix,applequist,appli,applic,appoint,appropri,approv,approxim,april,aratif,araymond,argu,argument,arobert,arrang,arrow,articl,asherman,ask,asm,asset,associ,assum,assumpt,astephen,asusan,atkin,atlanta,attach,attend,attent,attract,audit,auditor,august,author,avail,avril,award,awith,back,background,bacon,ballew,bank,banker,barbara,barn,barri,barsa,bartlett,base,basi,bauer,becam,becom,begin,ben,benatar,benefici,benefit,bentsen,berman,best,betti,beverli,bind,bitterman,bjork,blair,blankenship,bloom,blue,board,bock,bogen,bogu,bonfield,bonita,bonu,boyer,bradford,bradley,brenda,brennan,brian,briefli,brien,bring,broker,brokerdirector,brokerfor,brokernam,brokernon,brown,bruce,bryan,bryce,buchholz,buffalo,bunch,burak,busi,butler,butt,buy,bylaw,call,calvert,camp,campaign,candid,candidateforauthor,capel,capit,care,carleon,carol,carpent,carri,carrol,carruth,case,cash,cassidi,cast,castelect,castnon,catherin,caus,cave,ceo,certain,certif,certifi,chair,chairman,chan,chang,charg,charl,charter,chemic,cheryl,chief,chlor,chlorin,chun,churchil,cichurski,ciena,circumst,clae,claflin,class,claudio,clawback,clinton,close,clydesdal,co,coast,code,coley,com,combin,commerci,commiss,commit,committe,common,commun,compani,compens,compensationfor,compensatori,complet,compon,compos,compound,comprehens,conclud,condit,conduct,confirm,connect,connor,consecut,consent,consid,consider,consist,consolid,constitut,construct,consult,consumm,consumpt,contain,contempl,contest,continu,contract,contractu,contribut,control,conven,cooperman,copi,corp,corpor,cost,costamagna,could,counterparti,cover,craig,creation,credit,creek,criteria,croft,crownov,cube,cumul,curl,current,curti,custom,cyber,cynthia,dakota,dale,damag,damian,dan,dana,daniel,date,dave,davi,david,dawson,day,de,death,deborah,debt,decemb,decis,deck,decker,declar,declassif,declassifi,declin,decommiss,deduct,deepak,dees,defer,defin,definit,delawar,delay,deliber,deliver,deloach,deloitt,delor,demonstr,denburi,denton,departur,depend,deregul,deriso,deriv,describ,descript,design,designe,detail,determin,develop,devin,dielwart,dieter,dietz,differ,difficult,dill,direct,director,directorship,directorsth,disclos,disclosur,discrimin,discuss,disqualifi,disrupt,distribut,divers,dividend,dix,document,doman,donald,donegan,donna,dorey,dorothi,dougla,dow,dr,draper,druce,dubinski,duli,durat,dykhous,earlier,earn,eaton,econom,eddi,edmond,edward,effect,eger,egil,ehmer,eight,eighti,elain,elect,electr,electron,eleven,elig,elimin,elizabeth,elli,emori,employ,employe,enabl,end,energi,enforc,engag,ensu,enter,entir,entireti,entiti,entitl,environment,epoxi,equiti,ernst,espp,essi,establish,estat,esterlin,estim,etter,eugen,even,event,ewe,exce,exceed,except,exchang,exclus,execut,exhibit,exhibitnumb,exhibitsitem,exist,expect,experi,experienc,expir,express,facil,facilit,fact,factor,fail,failur,fanandaki,faust,favor,fayn,fd,februari,fedak,feder,fee,fergu,fernandez,ferruzzi,fiala,file,fill,final,financ,financi,find,firm,first,fiscal,fischer,fit,fitt,five,fix,flower,follow,food,foragainstabstain,foragainstabstainbrok,foragainstabstainnon,forego,foreign,form,former,forth,forvot,forward,four,fowler,fraich,fran,frank,frederick,fredric,free,french,fti,fuel,full,fulli,furnish,futur,ga,gaffney,gail,gallagh,gambe,gan,gari,garrey,garton,gass,gcl,gebhardt,gender,gener,gentex,georg,georgia,gerald,gerard,gibbon,give,given,glenn,global,goal,goddard,good,goodrich,goodwil,gov,govern,government,gp,gradi,granit,grant,graven,great,greatplainsenergi,green,gregori,group,growth,guarante,gunbi,haack,hamilton,hamner,hank,hankowski,hansford,hanson,harbor,harlan,harri,harvey,haunani,hawaii,haymak,head,health,healthcar,hedg,heenan,heisz,held,hellen,help,herein,hereto,herewith,herschel,heyman,higdon,higgin,high,hill,hilliard,himelfarb,hinckley,histor,histori,hna,ho,hoekstra,hold,holden,holder,holdersat,holderson,holdersth,holdov,hollar,holm,holthau,hook,horsfal,hotel,howel,howev,http,hubert,huff,hunt,huntz,huret,huron,ident,ii,iii,illeg,impact,impair,implement,import,impos,inc,incent,includ,inclus,incorpor,increas,increment,incumb,incur,indemnif,independ,indic,indirect,individu,industri,inflat,inform,ingraham,ingram,inher,inquiri,inspector,institut,integr,intend,interest,interfer,intern,invalid,invest,investor,involv,irbi,ireland,iss,issu,issuanc,item,iv,jack,jagger,jame,jan,januari,jeffrey,jen,jerri,joe,john,johnson,joint,joli,joseph,jr,judith,juli,julia,june,jurisdict,kahn,karyn,katherin,kathi,keeth,keith,kellett,kelley,kelsey,kenneth,kent,kerin,kessel,kevin,key,kilroy,kim,known,kolb,kpmg,kuechl,la,labor,laboratori,lachman,lacoutur,lamkin,lan,landri,langstraat,larrimor,later,laura,lauranc,laureen,lauri,lautenbach,law,lawton,lazar,leann,least,legal,legisl,leo,lesli,less,lesser,levinson,liberti,limit,linda,lingerfelt,link,linn,lisa,list,litig,live,llc,llp,lockhart,long,longer,look,lou,loui,love,ltd,ltip,lucien,lui,machuca,mack,made,maggard,maier,mail,maintain,major,make,man,manag,mandat,mandatori,manuel,marc,march,mari,maria,mario,mark,market,martin,martinez,maryland,mascarena,materi,matter,matthew,maxim,maximum,may,mccrani,mcevoy,mcgregor,mckeithan,mckenzi,mcmanu,mcmichael,mcmullian,mcnalli,measur,medium,meet,melvin,member,merg,merger,mesa,messr,met,meyer,michael,michaud,micro,mill,million,minimum,minut,missouri,molina,monetari,money,moni,montana,month,morgan,moss,motion,motiv,mr,ms,mulder,multipl,murphi,murray,must,muta,mutual,name,nathaniel,nation,necessari,negoti,neil,neither,nelson,nesi,nettl,neustar,neven,new,newton,next,nichol,nichola,nielsen,nine,nix,nomin,nomine,nomineefor,nomineeforagainstabstainbrok,nomineeforagainstabstainluann,nomineeforagainstabstentionsbrok,nomineeforwithheldbrok,nomineevot,non,nonbind,nonqualifi,noonan,northwestern,notapplic,note,notic,novemb,nuclear,number,nwe,nyse,oat,oblig,obtain,occurr,ocean,octob,offer,offic,officersth,olin,oliv,omnibu,one,oosterman,open,oper,opportun,opt,option,order,oregon,organ,orlando,orr,other,otherwis,outag,outcom,outdoor,outsid,outstand,outweigh,overlap,own,owner,ownership,pacif,paid,par,parametr,parexel,parti,particip,particular,pass,past,pastid,patricia,patrick,paul,pay,payabl,payment,peggi,pension,peopl,per,percent,percept,perenchio,perez,perform,period,perman,permit,perri,person,perspect,pete,peter,ph,phil,philip,plain,plan,planth,plotkin,plum,plural,polici,pool,pope,portfolio,portion,portnoy,possibl,post,postpon,potenti,powel,power,practic,pre,predict,prefer,preliminari,prepar,presenc,present,preserv,press,previou,previous,price,pricewaterhousecoop,primari,principl,prior,privat,procedur,proceed,process,prochaska,profit,program,project,prompt,properli,properti,propon,propos,prospectu,provid,provis,proxi,pruitt,public,publicli,puhi,purchas,purpos,pursuant,qualif,qualifi,qualiti,quarter,quarterli,quinn,quorum,raghavan,randal,randi,rate,ratif,ratifi,ratio,ray,raymond,reach,read,real,realiz,realti,reapprov,reason,receipt,receiv,recipi,recommend,reconven,record,recus,reduc,reelect,refer,reform,regard,region,regist,registr,regul,regularli,regulatori,reit,reject,rel,relat,relationship,releas,relev,remain,remov,report,repres,repurchas,request,requir,research,reserv,resign,resolut,resourc,respect,respons,restat,restrict,restructur,result,retain,retent,retir,reusser,revenu,revis,reward,rhine,rhonda,richard,right,rise,risk,rmr,robert,robinson,ronald,rose,row,rowni,roy,rule,runtagh,russel,ruta,rykhoek,sadana,safe,safeti,salari,sale,satisfi,say,schaum,schedul,schultz,schulz,schweitzer,scott,seat,sec,second,secretari,section,secur,see,seeger,seem,select,sell,senior,sensient,separ,septemb,sequenti,serv,servic,set,seven,sever,sexton,seymour,shall,shanahan,share,sharehold,sharesfor,shaver,sherri,shield,shorten,shoshani,show,signific,silicon,similar,sinc,singer,singl,sir,six,size,sledd,smith,solicit,sotok,south,spark,speak,spear,special,specif,specifi,spend,spillan,spin,spinco,spip,split,splitco,spread,sr,stafeil,stand,standard,star,state,statement,statu,stein,stell,step,stephen,steven,stevenson,stewart,stifel,stith,stock,stockert,stockhold,stoke,stone,stoneberg,storey,strateg,strategi,strengthen,structur,sub,subject,sublimit,submiss,submit,subsequ,subsidiari,subtitl,success,successor,suffici,sugg,sumit,summari,supplement,supplier,support,surviv,susan,synovu,tab,tabbutt,tabl,tabul,takaki,take,taken,takeov,talbert,tanab,target,tax,tdcc,technolog,ten,term,termin,terri,terror,terrorist,thereaft,therebi,therefor,therein,thereund,thing,third,thoma,thomasvil,thomsen,thorough,three,thursday,tianhai,tianjin,tim,timber,timberland,time,timm,timothi,titl,tomczyk,tomlinson,toni,took,total,touch,trade,transact,transfer,transmiss,trust,truste,tuttl,two,type,tyson,umpqua,unabl,unanim,uncast,uncertainti,uncontest,understand,undertak,undertaken,union,unit,univers,unlaw,unless,unplan,unsolicit,updat,upon,urg,use,util,vacanc,vacant,valu,vanc,vara,ventur,vernon,vest,via,victor,vincent,vinyl,virtual,virtualshareholdermeet,vishay,vote,votedfor,votedforagainstabstent,votedforagainstabstentionsbrok,votednam,votes,votesa,votesagainst,votesandrew,votesangel,votesdavid,voteseduard,voteselect,votesfor,votesfr,voteshoward,votesjohn,votesmartin,votesmatthew,votespaul,votespropos,votesratif,votesross,votess,votesstephen,voteswieland,voteswilliam,waal,wade,walden,wallac,walter,warren,washington,water,wattl,way,weather,webb,webcast,websit,webster,wednesday,wedral,weideman,well,wertheim,westar,westarenergi,wettstein,whalen,whether,whitehead,whitelaw,wholesal,whose,wieland,wild,william,wilson,wilsonvil,wing,winthrop,withdrawn,withheld,withheldbrok,withholdauthor,within,without,wo,wood,workforc,would,written,www,yanker,year,york,young,zandman,zemlyak,zimmerman,ziv
541,0.0,0.0,0.0,0.0,0.07298627115995111,0.0,0.0,0.0,0.0,0.0,0.04671371827270751,0.037335331832984237,0.0,0.0,0.06490405435066329,0.0,0.050085103554376384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038294688207654484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045273715478573215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490405435066329,0.0,0.0,0.0,0.04830556750906597,0.03254273387362646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033359464339149686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05443157513803521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030115231431110175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277862314216182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602827500030192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08208182725142937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028224192342248638,0.0,0.0,0.03419888464065681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057186197485335585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034129632640418316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030627436205444832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07103006197963252,0.0,0.0,0.0,0.0,0.07103006197963252,0.0,0.0,0.0,0.035504088286945894,0.04163009591591515,0.060557582767004466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05066438961354512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03254273387362646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04479474913156496,0.0,0.0,0.0,0.0,0.060557582767004466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056448384684497276,0.0,0.0,0.0,0.0,0.5841364891559696,0.0,0.07103006197963252,0.0,0.0,0.045273715478573215,0.0,0.0,0.0,0.0,0.0,0.0,0.03462750441798023,0.1365185305616733,0.0,0.0,0.07103006197963252,0.0,0.0,0.0,0.03783308829643788,0.0,0.0,0.07103006197963252,0.0,0.06490405435066329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03624123906007943,0.0,0.0,0.0,0.03348661671277904,0.0,0.03878603541815213,0.0,0.047978447604281854,0.0,0.0,0.0,0.0,0.0,0.0,0.06925500883596046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031157616703287063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050085103554376384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017751713129620553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015678797112219298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07103006197963252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10017020710875277,0.0,0.0,0.0,0.0,0.033359464339149686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09054743095714643,0.0,0.04532578147761388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032948339797855906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05210257512854323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11104862583291532,0.05443157513803521,0.0,0.0,0.0,0.1298081087013266,0.0,0.0,0.0,0.0,0.0,0.01510859382587129,0.0,0.0,0.0,0.0555724628432364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031357594224438595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12111516553400893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666444981674174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02239737456578248,0.0,0.0,0.0,0.0,0.0,0.0,0.03377625974236341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030627436205444832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09342743654541502,0.0,0.019393017709076067,0.0,0.0,0.0,0.0,0.0,0.0,0.07103006197963252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031157616703287063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028224192342248638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05443157513803521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09661113501813193,0.0,0.0,0.057186197485335585,0.0,0.0,0.0,0.0,0.060557582767004466,0.0,0.0,0.0,0.0,0.0,0.24223033106801786,0.0,0.0,0.0,0.0,0.0,0.07373367783807873,0.0,0.0,0.0,0.0,0.07103006197963252,0.036866838919039364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02180480474118854,0.021234601454840542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03781120289069713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09661113501813193,0.0,0.0,0.0,0.040587710643738256,0.0,0.4543283804546431,0.0,0.10420515025708646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057186197485335585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057186197485335585,0.0,0.0,0.0,0.01510859382587129,0.0,0.0,0.0,0.038696671554876716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02961982331645532,0.0,0.0,0.0,0.0,0.0,0.0,0.1251580453715891,0.1526336331883198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490405435066329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02333222490837087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025031609074317816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01510859382587129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490405435066329,0.0,0.02576875984745134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031157616703287063,0.0,0.0,0.0,0.0,0.0,0.0,0.09342743654541502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057186197485335585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15108593825871294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600299774947637,0.0,0.056448384684497276,0.0,0.0,0.0,0.0
