,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,CIK,Company Name,Date Filed
2113,-0.10249549992878743,-0.0006984895872350734,0.06898464072359471,-1.321409566889767e-05,0.002751123984015266,-0.000813343062741045,2.9225284309649017e-09,0.06695291596170218,-2.3066278725297025e-07,-0.0006710120674726597,0.002194768411736287,0.040213866057621235,-0.0021113119525894173,-0.0026775293321907984,0.00159804396281424,-0.0021269132106352434,-0.0010789319793324931,3.831659733009454e-05,0.00027552819780622716,-0.02484876185814291,0.001026696881370832,-9.878573210837441e-05,0.0013334479357397014,0.0,-0.011002186334696193,1.575030624265758e-10,-0.0003584869044041524,0.23584755299662394,-0.000185751402483915,-0.003198648070060555,7536,ARROW ELECTRONICS INC,2015-04-30
2123,-0.06448977350878916,0.00014467720328859793,0.11787987024483355,-0.00020198904697791214,-0.0014972883116475867,0.00010299393382396532,9.442069162602642e-08,0.003838528726732304,-7.452225160260215e-06,-0.040459254659018146,0.0041143769522451745,0.02096943391230957,-0.06659468794283475,-0.00067976068475005,0.020080313435990586,0.0069832206934898585,-1.226590489145698e-05,2.2355849698328234e-05,0.008690669481529514,-0.06909504577839055,-0.0008134781536374986,-0.0005361871092419044,0.0007473826088922532,0.0,-0.017963258425104687,5.08858970539573e-09,0.0002193701396796699,0.164323830667364,-0.00010411157726740322,-0.0015713272260505422,799729,PAREXEL INTERNATIONAL CORP,2015-04-30
2133,-0.06914404473381247,5.0360082886304745e-05,0.13959580915032072,5.58212546215318e-06,-0.000661095563007501,7.048585384889774e-05,1.172815766125035e-07,-0.0029536024507234725,-9.256537958103347e-06,0.0009664146889473801,0.0046522909338609685,0.012134575280401037,-0.0013595142758655834,-0.0007762838098273898,-0.012406657281734842,-0.00042750958820818443,2.7223446954321817e-05,1.1141861133788594e-05,0.00017741789310749315,-0.0467254511342443,0.00021853564178344443,-0.00019193737413139624,-0.008777043014843606,0.0,-0.015972008906804617,6.320625417008303e-09,-6.075878961104891e-05,0.1118988483936623,0.0012226559477663053,0.0014671733521699549,861361,B/E AEROSPACE INC,2015-04-23
2158,-0.027879886056912224,-0.1530268305992858,0.03561569711414228,0.014127419429244214,0.009814558080428902,-0.0017342106408932923,-4.2340744682974103e-05,-0.0007667274722927878,0.0033417755938534026,-0.17780054866681008,0.0032861241617881537,0.019195757537284745,0.0009674222317935022,-0.0007647409551573454,-0.006725581545054286,-0.0008638163084962892,7.025909199654605e-06,-0.0004968205572741952,-0.00012624951216556564,-0.05540746494325578,0.0030747747364971304,-0.00012477168506167953,0.000341830798658771,0.0,-0.005509113181085203,-2.2818587091685966e-06,0.00021437902037477812,0.011645379854991495,-4.761756988122727e-05,-0.0002308742982190763,861459,GRANITE CONSTRUCTION INC,2015-05-05
2179,-0.006472194463655609,-0.05689374698950791,0.014540044169973655,0.2699947298814479,0.005377784010661996,-0.026803888537316845,-4.7657093313024884e-05,0.0005931970668973493,0.003761372467582072,-0.01722436563140514,0.0007112339545668724,0.013244168242566925,-0.00033987287235427813,-2.563952477103901e-05,0.0024955900845533034,0.00019549216475869612,-6.1492518677873634e-06,-0.00011728112470334641,4.435372986362807e-05,-0.019690846199130915,0.15242550202804234,-3.0082921995163055e-05,-0.0015221937819876663,0.0,0.0018697892085201091,-2.5683712991877334e-06,0.0011575828406912962,0.01885637464588459,0.00021204399682815843,-3.9784382080334863e-05,887936,FTI CONSULTING INC,2015-05-04
2180,-0.005294956411249391,-0.0568995836101939,0.01401128309983856,0.2695380057255438,0.005270033278501929,-0.026755283065265215,0.0071493297181720455,-3.968198128185352e-05,0.004911755239019858,-0.016952493413787652,0.0003673886080935092,0.013423917612572459,-0.0004526878461847731,0.0001449823434443288,0.00031097083164005845,0.0006249943444195047,4.460139092091049e-06,-0.00011678346329611203,5.90761901741238e-05,-0.01904332193274054,0.15231037704413788,-1.7092308003696022e-05,-0.0015351287438298545,0.0,0.0019513989271774965,0.00022630180435356123,0.0011516896983134641,0.025019482003137625,0.00021384585743243435,0.00037875061715200953,887936,FTI CONSULTING INC,2015-05-05
2192,-0.038052201210341134,0.00012412388149069922,0.009725769126432218,-2.613606532333965e-05,0.2794461100864396,-0.0007325094758979688,5.440561672976954e-07,0.059847916362379065,-4.294004829565398e-05,-0.0055293341292632385,0.010846684117169117,0.06885769466578961,0.006628594459419197,-0.0019887755712709463,-0.01171410641951849,-0.003277656301617293,-0.0009973456077071341,6.426017192531415e-05,-0.0008650378183821529,-0.057500545823899386,-2.0585141449515512e-05,-0.0003925895558601875,-0.004677920472674228,0.0,0.0010411972590514088,2.9320677114220538e-08,-0.0005352761860283153,0.04197776268993032,0.0006516417065998421,-0.001580047980135873,903127,POST PROPERTIES INC,2015-05-05
2214,-0.0796950809715126,0.00011417245448637238,0.11289096601523917,-8.653613369479871e-05,-0.0021359874732535047,0.00010770873234973249,0.023724561173947237,-0.0031745885991899705,0.0035540597556854014,-0.01747920756597131,0.058035394397802885,0.022077820128164942,-0.04865244856772824,-0.00018161742991670414,0.0039029380135397864,0.002873362851206886,3.4880241793654324e-05,2.1692888975176253e-05,-0.010668060905771402,-0.06816041672527563,-0.0008781428647385874,-0.00257193884069344,0.0012220392391753673,0.0,0.01376597175482011,0.0007545273268726129,0.00031211851165777974,0.03233028605592848,-0.00017023199517818445,-0.0012051476556664519,910521,DECKERS OUTDOOR CORP,2015-05-28
2237,-0.021064236920007515,3.2458116894060776e-05,0.0015184433457201248,-0.00010279276616558132,0.0223589693453575,-0.0004233569917136155,-2.506796369361749e-05,-0.00029003385712262166,0.001978508169522583,-0.020474925902597172,0.31597398483762396,0.019471573364002008,-0.051937513114819915,-0.0018913226290229585,-0.004234661464185422,-0.00144624485959659,4.782268447304754e-06,1.9600165315753784e-05,-0.03094473174981888,-0.026357063711961018,0.0008148269179267871,-0.01280961026225711,0.0003161949534463341,0.0,0.0028187050711919502,-1.3509812286888031e-06,-0.000321018373395154,0.07166746702156122,-4.404645617334247e-05,-0.0016659794469464236,910606,REGENCY CENTERS CORP,2015-05-07
2247,-0.0655913529527919,3.079438550158382e-05,0.005864700663350336,-0.00016577013713224182,0.0008168895322326782,-0.001543831584351671,-1.8469542041730083e-08,0.2783318275262238,1.4577227039070473e-06,-0.03295902190621087,0.0002916862234654838,-0.0031893772051401243,0.00027778557341572686,0.0004763072933850113,0.02554532496469454,-0.0002829320377241535,-0.004633429668059799,-5.195301706811084e-07,-3.625127889127653e-05,-0.06802070302172082,-0.0011542591118047169,-9.999669644064382e-06,0.0009004074638109694,0.0,-0.0013677372167863189,-9.953742117158489e-10,-0.0003044399165109189,0.13018477612166882,-0.00012542818112886646,-0.004195602166208284,921112,LIBERTY PROPERTY TRUST,2015-04-21
2298,-0.007983455414538954,-0.0003484313416323362,0.012535281924612798,-0.00012382249020488127,0.0016981032256405324,-7.10129436627883e-05,0.0021712299751960574,0.02011061360187229,0.2449536173208872,-0.02358220647147094,0.006529215454106011,0.008410830652789856,-0.0007749930390151358,-0.0040590553752263975,0.0047916642157829325,0.0021776275364006814,0.010966247238357867,1.003813330042686e-05,-0.004046944411846483,-0.012821425409591343,0.0008136658154833277,0.0018039551262356178,-0.0016395577795237527,0.0,0.002265182724097142,-6.749599059499528e-07,0.0002516782985771109,0.008994038961148133,0.0002283929869605352,-0.0011010290733950451,936395,CIENA CORP,2015-05-04
2300,-0.04182391358480642,-0.0009490477763509085,0.029133687448846767,-3.78171844582781e-05,0.0005240901233189727,0.00018264371528753658,0.01657768893558727,0.023224074444102825,0.3776264914105677,-0.0048506503897502605,0.019005668899641955,0.030774489847462755,-0.05353922200351435,-0.005145556367227515,0.007926236188613583,0.006450155961727308,0.004784485885346268,3.0176642537270047e-05,0.006986918883532941,-0.03376337424439904,0.0006987753512020739,0.06476797732590303,0.0006767854731914711,0.0,0.01149764100471817,0.0006778305527498724,0.012354295812602311,0.04925787151229716,-9.42772848167624e-05,0.0011690438155443144,936395,CIENA CORP,2015-06-04
2311,-0.05378399591310955,0.00010840665112123982,0.006254410464465936,-0.0003447656155626739,0.0008389364302553077,-0.00024251790079378487,1.2052912975773982e-06,-0.0012057535611543475,-9.512853569029685e-05,-0.068671361411123,0.007615512484505593,0.012599544501452222,0.0011189698042405457,-0.3788993408847433,0.00048782854287398203,-0.0006575948373196365,1.266674435330383e-05,1.6748705994615253e-05,-0.0001460266130658051,-0.05325769626321115,5.166915033711745e-05,-0.00029544838186205925,0.0007361064291665114,0.0,-0.0013884703360960158,6.495644951582645e-08,0.01062922158509308,0.15647393701851872,-0.0001025407876305696,-0.0036053981273094604,936528,WASHINGTON FEDERAL INC,2015-04-20
2330,-0.06569479207479466,-0.0014041637632936992,0.0012648629250654225,-0.0005978205883372649,0.249689977955552,0.00021550025507479506,7.09216674535736e-08,-0.0014783950674305503,-5.597546740056339e-06,-0.11463204863609298,0.002107584398856435,-0.0055815670901232855,-0.011013653273578923,-0.004413538198509824,-0.0021523642226275955,0.00021055952725328883,2.468993382948807e-05,-0.00044312034355207234,0.0014372921225639373,-0.072750518995572,0.004520480876723731,-0.00014521804937596487,0.0009073788548397481,0.0,-0.0007008991463683766,3.8221629250836425e-09,-0.0004669059950272067,0.08577253747290241,-0.00012639930690449804,0.00038246285624881585,945394,HOSPITALITY PROPERTIES TRUST,2015-05-07
2372,-0.07455281402698766,-0.0014913830292526192,0.08940654343799091,-0.00010774532498573424,-0.00017572599136023742,-0.0015153463866895685,1.9612235827302025e-07,0.007239060555255773,-1.5479106831800668e-05,-0.017204162181360515,0.0009584025826388991,-0.0012859565373686246,-0.00824902745544542,-0.00044704772626961894,0.010575272912902249,-0.00020596705263662104,0.010739694892113658,-0.0004211127905814549,0.0010765058501494486,-0.06354159321777623,0.0003536041431591838,-8.419638233303529e-05,-0.0056038309551306705,0.0,0.016466634044539956,1.0569571098449095e-08,0.0002073800466961677,0.026398649191219425,0.00078062249848613,-0.001332435744686544,945764,DENBURY RESOURCES INC,2015-05-06
2390,-0.0593905088588112,-3.160957559375609e-05,0.04417545216531857,-4.976783413057929e-06,-0.0027387018029821713,0.00043936067835781417,-2.873152270213902e-07,0.05627563788605916,2.2676573607563887e-05,-0.0008987029325667733,-0.0034336386354300815,0.3075599932409151,0.002218477285607741,0.0006477856555259469,0.0003513807093678924,-0.004392492652256823,-0.0009432369908409247,-2.7786792834171563e-05,-0.0002895133746710808,-0.038545639428491416,-0.00039565902235835727,0.00014846902872834417,0.0007677801046180702,0.0,-0.006963206602991225,-1.5484204587434766e-08,-0.0006557867559288163,0.15410829852631702,-0.0001069529806223294,-0.0016836225712979181,945841,POOL CORP,2015-04-23
2397,-0.018130828531173974,-0.19903373119933876,0.02333277000574906,0.008292106637069531,0.006349293323934875,-0.04992562206198446,4.954560410832948e-07,0.00024143044292116415,-3.910424623649023e-05,-0.03981545951751683,0.001260616098528185,0.011240028214986241,-3.755637103110284e-05,-0.001441502376161287,-0.0017201032189262638,0.001951199736207814,2.2700392251242618e-07,9.79792615504479e-05,4.90114178231723e-06,-0.02543175166173901,0.028623101247712973,0.05212816631472757,-0.005543691680770217,0.0,0.0027638591315087644,2.670148318885679e-08,0.005328816275408749,0.0,0.00013384321660570166,-0.0006779032851493281,1018003,INGRAM MICRO INC,2015-07-30
2420,-0.040988952361593375,-0.0005343804251625844,0.09593997091924757,-1.2839449364032037e-05,0.05837904387548946,4.5315275983871263e-05,-2.6924247071999634e-05,0.0026482224186015584,0.002125016752108936,-0.001054729329762616,0.02252774345034883,0.06534302218617742,-0.004483266437301415,-0.003065823265750747,0.01623241424614596,0.006120752993779556,-9.867982405480052e-06,6.14936451498545e-05,0.000585070491473234,-0.02503304669141774,0.0011805231619714967,0.11322581151875419,0.0006741982865141901,0.0,0.012584538703429064,-1.4510214246126472e-06,0.00040147447343648107,0.0,-9.391688562837862e-05,0.0006228734702981398,1025996,KILROY REALTY CORP,2015-07-30
2428,-0.005633219468713491,-0.0015658010972703557,0.005971922079373845,4.801951134021044e-05,0.003705851556127718,-0.3459305185196187,1.5060048009390957e-07,0.0005093063999459424,-1.1886257848525903e-05,-0.02898401270559844,0.002398865442438657,0.019508333656212632,-0.00838651637563299,-9.47420906840542e-05,-7.515150104472688e-05,-0.0001556326480337674,3.949638590091086e-05,-7.065372444959274e-06,0.0010944482836923205,-0.0037894119561471683,0.007431463466083074,0.0035786631028546317,-0.0003978627325139066,-0.012746543644675092,-0.0006869192707442767,8.116272391530382e-09,0.0003726832317128056,0.0,5.5422906721546965e-05,-0.00039306313385669106,103730,VISHAY INTERTECHNOLOGY INC,2015-08-04
2440,-0.034338336345777765,-0.1098564745549076,0.02354344959366865,-0.0016161018771284632,0.014555982122797156,7.760027510881975e-05,-6.583205159931697e-05,0.0018109908018319315,0.005195844923728025,-0.013883413276890345,9.309735492469182e-05,0.0028479708410938352,-0.009005559561128022,-0.002596203080253743,-0.00023974583344037065,0.004116242680456476,-1.988972918297984e-05,-0.39612641458571174,0.0011752340022851999,-0.036556883245586126,0.002773446149894147,0.0536382338711569,-0.004022605284131296,0.0,0.003156942049476491,-3.5478695854100923e-06,0.007792021525126532,0.0,0.0005603552663284897,0.0002717308936232329,1038074,SILICON LABORATORIES INC,2015-07-29
2455,-0.017992812554865883,-0.07581880966868669,0.005465869247693721,-0.0012174944445317686,0.011855200479021284,-0.05459699011541913,-3.528370723463106e-05,0.000724169632448806,0.0027847935264296957,-0.02983306720835301,0.007901295066502922,0.02457252396122137,0.0018376783669229173,-0.0013966687636829385,-0.0020398478324470198,-0.0005851462262976038,-1.5315374262589566e-05,-0.00026123614861945727,-0.00023981875722570083,-0.02627923576260315,0.2797695261656253,0.027285558596186702,-0.0009787560471071952,0.0,-0.0003357522840700764,-1.9015356307012075e-06,0.003977402114399528,0.0,0.00013634226246630446,-0.0003958716797396958,1056696,MANHATTAN ASSOCIATES INC,2015-07-21
2485,-0.10163340565682875,-1.2487311400994388e-05,-0.0019718010800426036,1.1440675379996806e-06,0.0009078414928180403,-1.877580613305489e-05,-5.146674448939416e-07,-0.0011394155782514948,4.062052094679068e-05,0.00026172531134678064,-0.010477521833312672,-0.002476595378394926,-0.001235675137055963,0.0005563834003170299,-0.0007996476891436511,0.00012115655694418004,1.926097256199635e-05,-2.305770132727809e-06,0.0001612567688869619,-0.07217160010377793,-0.000361389763261949,0.21994013670934834,-0.008756488968352972,0.0,0.005171113740251723,-2.7736838363379914e-08,2.3857368296570967e-05,0.0,0.383555210512107,0.00045822592891085,1062449,BUFFALO WILD WINGS INC,2015-07-28
2501,-0.04642144074368584,0.00020697780752908197,0.06471061338601203,-0.00017394588729664152,0.004700388783650757,-0.040153381731073835,0.011289456614969252,0.02545176853282964,0.008875431490645302,-0.035072025137447546,-0.001867073964519606,0.046769900191658456,-0.012452353481644531,-0.00039072101548345774,0.008026880236807858,0.0074967984452469685,0.005560824340018086,4.585139734538516e-05,0.0016250438543843314,-0.04170357233700712,-0.0012012808746199317,0.20515781888599752,0.0006976616707150151,0.0,0.0063119065879535564,0.00035703892757416,0.313217305834761,0.0,-9.718537208781021e-05,-0.0003028087248505596,1077771,UMPQUA HOLDINGS CORP,2015-07-15
2520,-0.0974443409914533,6.914200197289775e-05,0.0014603168812796898,-0.000262387894958316,-0.0005631569440561984,-0.0024169054540605743,-6.331469181916178e-08,0.007251135508937259,4.9971603815155775e-06,-0.05222584860696079,-0.001035275591071894,-0.003942869979522962,0.007806048207893291,0.000648538564566294,0.027901136402305994,-0.0002129055559399991,-0.00012077591985919701,1.8345941688181993e-07,-0.0010186966412384188,-0.08149035280484848,0.0013200293518469454,0.085595877763726,-0.2716909829981843,-0.2929479172505429,0.001287144297132241,-3.4122021713986493e-09,-0.00024077938542290273,0.0,0.00038018263181037985,-0.0030965259736220733,1128928,FLOWERS FOODS INC,2015-08-12
2537,-0.01663110688120138,-0.0005844393878574652,0.012066920214824698,-1.09252454771346e-05,0.00025087165985841444,-0.033183770920271104,7.393751716026655e-07,0.010808088317308019,-5.835574980230611e-05,-0.0005354234229963685,0.0013741720056942735,-0.0008518801147317467,-0.017637966724937497,-0.0020518239507925397,0.006630015812092545,-0.0002540775077774515,0.29783395142900404,-8.135701925524142e-09,-0.013587205430742516,-0.014365815128880681,0.002542245501807995,0.010050935860628588,0.0002502482022484626,-0.054268323357785656,0.0022976595343380587,3.9846953266813904e-08,0.00849350128398478,0.007931694626361441,-3.4859969625244014e-05,-0.00012068366104723889,1143068,GREAT PLAINS ENERGY INC,2015-08-06
2578,-0.07326053875818384,-2.686187194458921e-05,0.07907982024033836,-2.2931679499053783e-06,-0.002254351384946579,-4.2904374245799276e-05,-8.389783614477039e-06,0.0024038580579502536,0.0006621700759043237,-0.00037977841331211055,0.07668733568524215,-0.005795039569586306,-0.027566160698881778,0.00012723934747836321,0.0031665511719028653,0.0029169566099186313,-3.379371247468916e-06,-5.3235398850306555e-06,0.0035974099272656243,-0.04850713919789335,-0.0005813633208364484,0.17045827727217758,-0.007835914983566443,0.0,0.36701797861773894,-4.521484199693977e-07,-1.5113479789224263e-05,0.0,0.0010915553273062471,-0.0007737148806515797,1179929,MOLINA HEALTHCARE INC,2015-07-30
2598,-0.06559915979742857,0.00010458572273274957,0.058363795376094214,-0.00016691978352035173,0.0006323339623276855,-4.82918313598641e-05,0.03478355503200334,0.004476010484079452,0.011161249923317785,-0.03339294667938858,-0.007473196371139739,0.013694535914056493,0.0011430240737707296,0.0007807091249878328,0.03755473012097625,-0.0013535689607697015,-8.423109154627081e-05,1.5112448348989208e-05,-0.00014916571788878893,-0.03314774441897074,0.006061001395996011,0.13505556741192634,-0.002521420322016099,0.0,0.006483785046096256,0.37651719666904226,0.0008991069563356564,0.0,0.00035123783127394737,0.0008177317002746657,1265888,NEUSTAR INC,2015-07-30
2614,-0.03243936067929507,-0.06122260278007907,0.028516213935398133,0.000936560781014028,0.004197340896009378,-0.08623192299345457,-1.8074449892930358e-05,0.0021496386102642226,0.0014265397544793075,-0.03495245596543553,0.17196158163033723,-0.0019237500345481722,-0.000776055958705998,-0.0005766155713840941,0.028281949479827432,-0.00040595940576756094,-2.668250825362735e-05,-3.8179875809723004e-05,0.00010127603333879749,-0.032148302787026996,0.05347403812318459,0.0527093484677759,-0.005126660585406922,-0.05072409301417593,0.004700356480567098,-9.74081613595218e-07,0.0030715268455085275,0.0,0.0007141519127029769,-0.0007786271162630669,1287865,MEDICAL PROPERTIES TRUST INC,2015-08-04
2636,-0.06784235083983478,-0.0030479240374155976,0.0872419861515616,-0.00032318720875959957,0.038023019918757284,7.027544162816717e-07,0.006026927846287163,0.049297896368417235,0.003662191683693502,-0.0555832614269139,0.06284554066413439,-0.004639686548487772,0.005729094089847727,-0.0022555865174566747,0.026582063033788003,0.0011685745730612147,0.01668138797199232,3.753216684224577e-06,-0.0007476521731912079,-0.041110558985290646,-3.250710789477918e-05,0.10156436864392901,0.0009169344011792972,0.0,-0.003146832483866265,0.00026175871776952904,0.09599973113028978,0.0,-0.00012773040959437282,-0.00014216631999337806,18349,SYNOVUS FINANCIAL CORP,2015-07-21
2642,-0.07263776178218909,9.192929642632945e-05,-0.0013086637724874228,-3.309259239053783e-06,-0.0030862521214797566,-0.00025876037505133013,5.060154937515345e-06,0.0032062396161103347,-0.0003993765909862543,-0.0009128083564404533,0.09516095536145212,0.03847346602536736,-0.006241032781753853,0.0010467140935378329,0.3447351442791027,0.0007310220902876353,-5.3227512731768234e-05,3.571188770574529e-05,0.0008144606545220587,-0.05787235408609714,0.000977416432953935,0.10640396007451733,0.00100105347991267,0.0,-0.0010427350102990766,2.7270561017210743e-07,0.00011146871060564637,0.0,-0.00013944833005574518,-0.0005839345503415998,310142,SENSIENT TECHNOLOGIES CORP,2015-07-24
2652,-0.09434571345227921,0.0001630542424306845,0.006508215288316373,-8.919136636992032e-06,0.07147932889829778,0.00024092506764098227,3.133288528728166e-06,-0.003932205438919599,-0.00024729718884739123,-0.002223778452523242,0.047284384062567096,0.037856753026696194,0.003903460177595693,-0.002772286808136993,0.09665488506702312,0.0056072049560512705,5.950426812475308e-05,3.514701707627333e-05,-0.0005094052286410133,-0.06656466684716943,-0.0012967172190871232,0.04275549420379894,0.0013083820752525673,0.0,-0.0003708145245832224,1.688615014013073e-07,0.008149760777458975,0.0,-0.000182259688548066,-7.445979664306918e-05,33619,ESTERLINE TECHNOLOGIES CORP,2015-09-03
2663,-0.06090645794208968,8.878591436027815e-05,0.005596554465941501,3.270731685896105e-06,-0.00468992548505986,0.00013253004277425038,3.92415167459427e-06,0.1945459597179251,-0.00030971666632049805,0.0004008108238542392,0.07364848944394461,0.019265076158872834,0.0057872233045095,0.0010794159396090362,-0.007298759173224529,-0.000812151405933265,0.013767267276234575,1.7763219533647902e-05,-0.0007552380904385417,-0.06664582460530279,0.0018356877696602421,0.08136385767869855,0.0008315262229977869,-0.28862514088626634,-0.0018206728400149176,2.1148328263513427e-07,0.0002942926267136578,0.0,-0.00011583291554485012,-0.1581088197306596,350797,EATON VANCE CORP,2015-08-19
2670,-0.0429706291279367,0.0001400079322351769,0.10848044351729609,7.027182259565882e-06,-0.000658989639860775,0.0001854699688946962,6.042048185015214e-07,-0.002789798762048285,-4.7687326504886176e-05,0.0010027791425496926,0.013126743777553795,0.03415322092242266,-0.008137312367502566,-0.002808086129940459,0.012764538759245766,0.0033518248691389455,2.907648720405304e-05,3.1490817937183335e-05,0.0010619269259829335,-0.05969561563745367,-0.00026833759496979,0.1384595219869482,0.00046061329911240196,0.0,-0.016473885452841328,3.256225268455728e-08,0.000466817687421033,0.0,-6.416415970932475e-05,-0.343755616558615,355811,GENTEX CORP,2015-07-23
2681,-0.06897540614698541,-0.0014346240221101876,0.005918469815423479,-1.9991271838916624e-05,-0.0015342740462384252,0.0003078072163806034,9.53360991012093e-08,-0.0010487880633742472,-7.5244743939924485e-06,3.951323413349017e-05,0.0014483692671767247,0.052937311436640724,-0.008912082589296946,0.00048159621375075883,0.004676640511277421,0.3802085415788321,1.6292330959287624e-05,-0.00041309048577343213,0.0011630351694441256,-0.05641333739719643,0.0009042655498798233,0.16715682926131442,0.0009470995251214845,0.0,-0.0014096989980222792,5.137923521683659e-09,0.0003851530439416171,0.0,-0.00013193245897941632,0.0007123312850824537,46195,BANK OF HAWAII CORP,2015-07-27
2685,0.0013056077476963595,1.1608250081097274e-06,2.8769785894882115e-05,-1.0588025284611268e-09,-0.003005615914892341,1.614099665204368e-06,1.0339334072012655e-08,1.4929778142280875e-05,-8.160398339059593e-07,-3.449707648202322e-06,0.00019530625175616088,0.00011470686329350233,-8.87505263479269e-05,-6.7457639558041575e-06,-2.470678663127046e-06,-6.6411188080368445e-06,-2.524046836799375e-07,1.054004419272807e-07,1.1582027255142354e-05,-0.22815374229485721,0.00019865029385635185,-8.23516904531168e-06,-1.8113471439512585e-05,0.0,4.2443009076360914e-06,5.572150342625599e-10,-1.0311320181264155e-06,0.0,2.523235166189929e-06,-5.426475836098187e-06,52827,RAYONIER INC,2015-08-05
2696,-0.042634099114634914,0.00014541919038291328,0.062125002117056204,-0.0003054208615069684,-0.0007869635822162261,-0.05961816254743995,0.004758642321606426,0.010854712745998444,-8.451758353721177e-05,-0.08493492269253615,0.0036403461634364155,0.002342432367851904,-0.026070652917806723,-0.003942250653637811,0.03660592514972899,-7.267458915386972e-05,-0.00015972746943571542,8.393693894486731e-06,-0.010986240284489284,-0.023283610143505155,0.0008866939487100698,0.07260104532039645,-0.004961604769212224,0.0,-0.0029103716534796056,-1.4694107563734634e-05,-0.0005258257712767606,0.0,0.0006911593769432022,-0.005096505741036837,67215,DYCOM INDUSTRIES INC,2015-07-01
2698,-0.02567383346385233,-0.12104607934140237,0.041867613946566684,0.005088151459983274,0.003577882585907068,-0.008613598551917788,0.02143748610920526,0.006633753154918407,0.008302662370303313,-0.1596195519000018,-0.001561187597631632,0.01795422982663082,-0.019319248718959615,-0.006162708346997532,0.017931336848637087,0.0019046947643915784,-0.00010433973833349904,-0.00011322280018477435,-0.006726794821752323,-0.034528414255367935,0.048575715471070986,-4.640750699821991e-05,-0.0020357030543532552,-0.09630010081213566,-0.002771307617918556,0.0005400491463366956,0.011388702481488848,0.0,0.0002835766491153958,-0.002608228688892965,67215,DYCOM INDUSTRIES INC,2015-08-26
2700,-0.006327985456064421,-0.14935323106719642,0.041859787264292125,0.004363296448854829,0.0032857943713711308,-0.008084330762461026,0.025768100022587365,0.005156142601645336,0.0061949854259080814,-0.128849090405921,-0.0006045368185281783,0.018121311809176657,-0.01818156398975161,-0.005671385808685502,0.01750892712050077,0.0005691916821583028,-7.596194284542555e-05,-0.00019919064018220035,-0.0034017181471658066,-0.03739080863268477,0.04377729220987676,-7.793373487671464e-05,-0.002155101529819861,-0.07516214792904641,-0.002857396966551812,0.0007187817691047325,0.0030720994137796082,0.0,0.0003002090452352041,-0.0032894304968797165,67215,DYCOM INDUSTRIES INC,2015-08-27
2719,-0.015602796001532257,-0.042089229744065135,0.008862625123527241,-3.205408278087108e-05,0.002576755584562458,-0.007931974902278342,0.0020538464355193903,0.004358539531321744,0.002385906016301905,-0.14658212405303617,0.004999704584718601,0.004255253333873263,-0.004475146509820208,-0.00739147504269384,0.008124076114949001,0.015074623392964252,-7.45832986213013e-05,-6.028329039395245e-05,0.0005840108332912818,-0.02016704182922238,0.005689233908430872,0.0030568247500566987,0.00021471199155927354,-0.013974776063704876,-0.000262197879813343,-8.091266315630021e-06,0.0010641685787325052,0.0,-2.9909719377326345e-05,0.00043510721292745367,70145,NATIONAL FUEL GAS CO,2015-08-07
2737,-0.04503394597444515,0.0002622856083149615,0.012090114373752977,-0.0005581244861280443,-0.00015956378391625904,0.00012971582967205423,1.2182966123014236e-07,-0.0015383785249143609,-9.615499008217263e-06,-0.11141099219500956,0.002768151216326975,0.021733766591918825,-0.33369115865763876,-0.002329861436744834,0.0025707003170225783,0.0024958701847128933,2.3769311729530907e-05,2.8264223135304127e-05,0.01754722492894006,-0.051864267414138764,0.0005687033867731447,0.041037974831494024,0.00060814967228465,-0.16627616305633713,-0.002150817625584908,6.565734154998166e-09,-0.00011088754256869863,0.0,-8.471620939916357e-05,-0.001844799254069113,701811,MENTOR GRAPHICS CORP,2015-08-20
2745,-0.056993919022954725,-0.12701712593689926,0.031231633241841177,0.06349799070231656,0.0048510315144681794,-0.0544681241887211,0.006666082092511936,-0.0014941190819957124,-0.00020837240022185958,-0.08936248289477104,-0.003855874957082676,0.05904087768869291,0.004587814735448156,-0.005156948477390968,-0.011414277445130619,-0.0028136652181992463,7.68096580174776e-06,0.00022315645544118714,-0.0005987141428231683,-0.03991703258252003,0.02507609415373895,0.07421573422772969,-0.003063918521971375,0.0,-0.0029343667489545398,-2.0519075387022076e-05,0.020324059494134582,0.0,0.0004268086869375337,0.0010097694171190238,706688,AARON'S INC,2015-07-24
2759,-0.029955090501188397,-0.00041667484757889733,0.050440644738339487,-8.60319528994094e-05,-0.001492605189189451,-0.0007716924415755568,0.34327857004590356,6.182350260677995e-05,0.007933712853607337,-0.015897686404663918,0.032737661463254165,-0.002521843832299374,0.0020607215906324828,-0.002030397207154094,-0.0025959732321864637,0.0001647555230029594,-5.921829890556691e-06,-6.158579290395228e-07,-0.0002689261079353943,-0.03444468198819534,-9.248128342436113e-05,0.009464466018177463,0.0004605447456087355,-0.1374044084251784,0.005320689369289253,-2.1382740347518886e-05,0.04113470482918634,0.0,-6.415461009804269e-05,7.888476769932056e-05,720672,STIFEL FINANCIAL CORP,2015-08-10
