,Freq,Freq_pct
acquisit,789,0.0021454909340091585
calcul,782,0.0021264561601966564
charg,780,0.002121017653393084
disclosur,775,0.0021074213863841542
announc,773,0.0021019828795805825
factor,767,0.0020856673591698664
pursuant,765,0.0020802288523662942
compar,762,0.0020720710921609364
interest,760,0.0020666325853573642
amount,744,0.002023124530928788
term,736,0.0020013705037145
avail,728,0.001979616476500212
slide,719,0.0019551431958841382
account,716,0.00194698543567878
rate,715,0.0019442661822769941
attach,714,0.001941546928875208
fd,703,0.001911635141455562
supplement,698,0.001898038874446632
revenu,698,0.001898038874446632
adjust,687,0.001868127087026986
herewith,669,0.0018191805257948377
earn,663,0.0018028650053841218
continu,659,0.0017919879917769777
capit,654,0.0017783917247680477
regard,652,0.0017729532179644758
requir,649,0.0017647954577591177
news,636,0.0017294451635358995
part,630,0.0017131296431251836
limit,629,0.0017104103897233975
consid,626,0.0017022526295180395
project,614,0.0016696215886966076
director,606,0.0016478675614823193
issu,604,0.0016424290546787474
discuss,584,0.0015880439866430274
relat,576,0.0015662899594287392
agreement,572,0.0015554129458215952
credit,561,0.0015255011584019492
august,549,0.001492870117580517
document,533,0.001449362063151941
exclud,530,0.001441204302946583
impair,528,0.001435765796143011
expens,525,0.001427608035937653
event,524,0.0014248887825358669
amort,523,0.001422169529134081
specif,500,0.0013596267008930028
estim,498,0.0013541881940894308
note,492,0.0013378726736787147
websit,482,0.0013106801396608548
fund,477,0.0012970838726519248
respect,477,0.0012970838726519248
state,477,0.0012970838726519248
custom,464,0.0012617335784287065
defin,460,0.0012508565648215626
compens,457,0.0012426988046162046
activ,453,0.0012318217910090605
look,453,0.0012318217910090605
profit,452,0.0012291025376072746
differ,451,0.0012263832842054885
board,444,0.0012073485103929866
presid,441,0.0011991907501876285
ep,438,0.0011910329899822705
advers,435,0.0011828752297769125
restructur,417,0.0011339286685447644
descript,415,0.0011284901617411923
sec,414,0.0011257709083394064
com,412,0.0011203324015358342
languag,411,0.0011176131481340484
determin,411,0.0011176131481340484
net,408,0.0011094553879286903
financ,407,0.0011067361345269042
guidanc,398,0.0010822628539108304
unit,393,0.0010686665869019001
conditionon,391,0.0010632280800983282
gain,388,0.0010550703198929702
law,384,0.0010441933062858262
vehicl,384,0.0010441933062858262
www,384,0.0010441933062858262
abil,381,0.0010360355460804682
system,380,0.0010333162926786821
reconcili,379,0.001030597039276896
histor,373,0.0010142815188661802
access,372,0.001011562265464394
directli,369,0.001003404505259036
econom,358,0.00097349271783939
intang,355,0.000965334957634032
basi,349,0.000949019437223316
receiv,347,0.0009435809304197439
valu,340,0.0009245461566072419
titl,338,0.0009191076498036699
control,336,0.0009136691430000979
dividend,336,0.0009136691430000979
record,335,0.0009109498895983119
payment,334,0.0009082306361965259
level,332,0.0009027921293929538
margin,330,0.0008973536225893819
program,328,0.0008919151157858098
convers,320,0.0008701610885715218
meet,318,0.0008647225817679497
transcript,317,0.0008620033283661638
vice,316,0.0008592840749643778
similarli,315,0.0008565648215625918
budget,315,0.0008565648215625918
award,312,0.0008484070613572338
oper,312,0.0008484070613572338
instruct,311,0.0008456878079554478
group,308,0.0008375300477500898
complet,307,0.0008348107943483038
text,304,0.0008266530341429457
prepar,302,0.0008212145273393737
review,294,0.0007994605001250857
benefit,290,0.0007885834865179416
settlement,280,0.0007613909525000815
reduct,278,0.0007559524456965096
describ,274,0.0007450754320893656
hereof,274,0.0007450754320893656
matter,271,0.0007369176718840075
competit,268,0.0007287599116786495
analyst,268,0.0007287599116786495
outlook,266,0.0007233214048750776
anticip,266,0.0007233214048750776
webcast,265,0.0007206021514732915
data,264,0.0007178828980715055
acquir,264,0.0007178828980715055
comparison,264,0.0007178828980715055
facil,263,0.0007151636446697195
attribut,260,0.0007070058844643615
chief,259,0.0007042866310625755
mr,256,0.0006961288708572175
comput,255,0.0006934096174554315
princip,255,0.0006934096174554315
manufactur,253,0.0006879711106518594
quarterli,251,0.0006825326038482874
offic,250,0.0006798133504465014
vote,250,0.0006798133504465014
novemb,249,0.0006770940970447154
termin,245,0.0006662170834375714
goodwil,244,0.0006634978300357854
debentur,241,0.0006553400698304274
dealer,240,0.0006526208164286414
conflict,239,0.0006499015630268553
compon,239,0.0006499015630268553
reform,238,0.0006471823096250693
demand,236,0.0006417438028214973
import,231,0.0006281475358125673
outstand,231,0.0006281475358125673
order,229,0.0006227090290089953
plu,229,0.0006227090290089953
substitut,228,0.0006199897756072093
evalu,228,0.0006199897756072093
increas,225,0.0006118320154018512
ga,221,0.0006009550017947072
industri,219,0.0005955164949911352
convert,217,0.0005900779881875632
disclos,217,0.0005900779881875632
miner,216,0.0005873587347857772
method,216,0.0005873587347857772
liquid,213,0.0005792009745804192
depreci,211,0.0005737624677768472
posit,210,0.0005710432143750611
option,210,0.0005710432143750611
author,207,0.0005628854541697032
deriv,206,0.0005601662007679171
provis,205,0.0005574469473661311
dollar,205,0.0005574469473661311
defens,204,0.0005547276939643452
purport,202,0.0005492891871607731
identifi,201,0.0005465699337589871
target,200,0.0005438506803572012
ratio,197,0.0005356929201518431
privat,197,0.0005356929201518431
competitor,192,0.0005220966531429131
currenc,192,0.0005220966531429131
rule,188,0.0005112196395357691
signific,188,0.0005112196395357691
connect,187,0.000508500386133983
transact,185,0.0005030618793304111
incent,185,0.0005030618793304111
restrict,182,0.000494904119125053
expressli,181,0.0004921848657232671
potenti,178,0.000484027105517909
oblig,178,0.000484027105517909
construct,178,0.000484027105517909
therein,176,0.000478588598714337
parti,175,0.000475869345312551
supplier,174,0.000473150091910765
core,174,0.000473150091910765
trend,174,0.000473150091910765
involv,174,0.000473150091910765
sever,174,0.000473150091910765
associ,173,0.000470430838508979
herebi,172,0.00046771158510719294
design,169,0.00045955382490183496
subsequ,169,0.00045955382490183496
reason,169,0.00045955382490183496
forth,169,0.00045955382490183496
appoint,167,0.00045411531809826295
countri,164,0.0004459575578929049
action,164,0.0004459575578929049
purchas,163,0.00044323830449111894
thing,163,0.00044323830449111894
growth,162,0.0004405190510893329
oil,162,0.0004405190510893329
ongo,161,0.00043779979768754693
feder,160,0.0004350805442857609
fee,159,0.00043236129088397487
trade,159,0.00043236129088397487
assum,158,0.0004296420374821889
execut,156,0.0004242035306786169
reserv,156,0.0004242035306786169
strategi,156,0.0004242035306786169
equip,155,0.00042148427727683085
pay,154,0.0004187650238750449
equiti,153,0.00041604577047325885
process,153,0.00041604577047325885
furthermor,152,0.00041332651707147287
success,152,0.00041332651707147287
regulatori,151,0.00041060726366968684
repres,151,0.00041060726366968684
subsidiari,151,0.00041060726366968684
name,150,0.00040788801026790086
recoveri,146,0.00039701099666075685
committe,146,0.00039701099666075685
develop,144,0.0003915724898571848
mani,144,0.0003915724898571848
grant,144,0.0003915724898571848
delay,143,0.0003888532364553988
http,142,0.0003861339830536128
retir,140,0.0003806954762500408
commiss,140,0.0003806954762500408
accompani,139,0.0003779762228482548
litig,139,0.0003779762228482548
fact,138,0.00037525696944646877
portion,138,0.00037525696944646877
disclaim,136,0.00036981846264289676
concern,136,0.00036981846264289676
propos,136,0.00036981846264289676
assess,135,0.0003670992092411108
carri,135,0.0003670992092411108
revis,134,0.00036437995583932475
schedul,133,0.0003616607024375388
health,133,0.0003616607024375388
reduc,133,0.0003616607024375388
research,133,0.0003616607024375388
audit,132,0.00035894144903575275
site,132,0.00035894144903575275
insur,130,0.00035350294223218074
preliminari,128,0.00034806443542860873
place,128,0.00034806443542860873
reflect,127,0.0003453451820268227
distribut,126,0.0003426259286250367
circumst,126,0.0003426259286250367
script,126,0.0003426259286250367
deem,126,0.0003426259286250367
realiz,125,0.0003399066752232507
structur,124,0.0003371874218214647
work,124,0.0003371874218214647
variou,124,0.0003371874218214647
arrang,124,0.0003371874218214647
speak,123,0.0003344681684196787
care,123,0.0003344681684196787
return,122,0.0003317489150178927
govern,121,0.0003290296616161067
economi,120,0.0003263104082143207
ad,120,0.0003263104082143207
packag,120,0.0003263104082143207
recur,120,0.0003263104082143207
dod,119,0.00032359115481253467
pre,119,0.00032359115481253467
correspond,118,0.00032087190141074864
locat,118,0.00032087190141074864
post,117,0.00031815264800896266
howev,117,0.00031815264800896266
reconcil,117,0.00031815264800896266
support,117,0.00031815264800896266
assumpt,116,0.00031543339460717663
none,116,0.00031543339460717663
dispos,115,0.00031271414120539066
word,114,0.0003099948878036046
properti,114,0.0003099948878036046
unaudit,114,0.0003099948878036046
alloc,113,0.00030727563440181865
detail,113,0.00030727563440181865
holder,113,0.00030727563440181865
manner,113,0.00030727563440181865
amend,112,0.0003045563810000326
accordingli,111,0.00030183712759824664
remeasur,111,0.00030183712759824664
publicli,111,0.00030183712759824664
present,111,0.00030183712759824664
workforc,111,0.00030183712759824664
sheet,110,0.0002991178741964606
repurchas,110,0.0002991178741964606
capac,110,0.0002991178741964606
restat,110,0.0002991178741964606
leverag,109,0.00029639862079467464
contribut,109,0.00029639862079467464
relationship,109,0.00029639862079467464
personnel,108,0.0002936793673928886
day,108,0.0002936793673928886
guarante,108,0.0002936793673928886
ii,108,0.0002936793673928886
extent,108,0.0002936793673928886
web,107,0.00029096011399110263
internet,106,0.0002882408605893166
behalf,105,0.00028552160718753057
address,105,0.00028552160718753057
servic,105,0.00028552160718753057
class,105,0.00028552160718753057
forward,105,0.00028552160718753057
network,105,0.00028552160718753057
divid,105,0.00028552160718753057
conduct,105,0.00028552160718753057
employe,104,0.0002828023537857446
approxim,104,0.0002828023537857446
expenditur,104,0.0002828023537857446
incur,103,0.00028008310038395856
isol,102,0.0002773638469821726
typic,102,0.0002773638469821726
particip,102,0.0002773638469821726
resourc,102,0.0002773638469821726
harbor,102,0.0002773638469821726
express,102,0.0002773638469821726
weather,102,0.0002773638469821726
question,101,0.00027464459358038655
relianc,101,0.00027464459358038655
replay,101,0.00027464459358038655
earli,101,0.00027464459358038655
ventur,101,0.00027464459358038655
declin,100,0.0002719253401786006
cautionari,100,0.0002719253401786006
agenc,100,0.0002719253401786006
sourc,100,0.0002719253401786006
assur,100,0.0002719253401786006
becom,99,0.00026920608677681455
intent,99,0.00026920608677681455
truck,98,0.00026648683337502857
recogn,97,0.00026376757997324254
averag,97,0.00026376757997324254
highli,96,0.00026104832657145656
chairman,96,0.00026104832657145656
hold,96,0.00026104832657145656
remark,95,0.00025832907316967053
plant,94,0.00025560981976788455
test,93,0.0002528905663660985
function,92,0.0002501713129643125
approv,92,0.0002501713129643125
wheel,92,0.0002501713129643125
payabl,92,0.0002501713129643125
government,91,0.0002474520595625265
origin,91,0.0002474520595625265
case,90,0.0002447328061607405
therefor,90,0.0002447328061607405
primarili,90,0.0002447328061607405
consist,89,0.0002420135527589545
bank,88,0.0002392942993571685
uncertainti,88,0.0002392942993571685
goal,88,0.0002392942993571685
employ,87,0.0002365750459553825
significantli,87,0.0002365750459553825
belief,87,0.0002365750459553825
serv,86,0.00023385579255359647
index,86,0.00023385579255359647
referenc,86,0.00023385579255359647
enter,85,0.00023113653915181047
technolog,85,0.00023113653915181047
administr,85,0.00023113653915181047
size,85,0.00023113653915181047
caution,85,0.00023113653915181047
export,84,0.00022841728575002446
instrument,84,0.00022841728575002446
disposit,84,0.00022841728575002446
answer,83,0.00022569803234823846
broadcast,83,0.00022569803234823846
balanc,82,0.00022297877894645246
divestitur,82,0.00022297877894645246
coven,81,0.00022025952554466645
decis,81,0.00022025952554466645
fire,81,0.00022025952554466645
qualifi,81,0.00022025952554466645
effort,81,0.00022025952554466645
polit,80,0.00021754027214288045
elect,80,0.00021754027214288045
commod,80,0.00021754027214288045
combin,80,0.00021754027214288045
predict,80,0.00021754027214288045
achiev,80,0.00021754027214288045
session,80,0.00021754027214288045
profession,79,0.00021482101874109445
sum,79,0.00021482101874109445
cfo,79,0.00021482101874109445
fix,79,0.00021482101874109445
entireti,79,0.00021482101874109445
commun,79,0.00021482101874109445
definit,79,0.00021482101874109445
natur,79,0.00021482101874109445
complianc,78,0.00021210176533930844
togeth,78,0.00021210176533930844
forecast,78,0.00021210176533930844
iv,77,0.00020938251193752244
proxi,77,0.00020938251193752244
enterpris,77,0.00020938251193752244
consult,77,0.00020938251193752244
duti,76,0.00020666325853573644
progress,76,0.00020666325853573644
person,76,0.00020666325853573644
iii,76,0.00020666325853573644
energi,76,0.00020666325853573644
abl,75,0.00020394400513395043
resolut,75,0.00020394400513395043
sign,75,0.00020394400513395043
page,75,0.00020394400513395043
consequ,74,0.00020122475173216443
congo,74,0.00020122475173216443
residenti,74,0.00020122475173216443
shell,74,0.00020122475173216443
ffo,74,0.00020122475173216443
understand,74,0.00020122475173216443
indefinit,74,0.00020122475173216443
pressur,74,0.00020122475173216443
initi,74,0.00020122475173216443
start,74,0.00020122475173216443
move,73,0.00019850549833037842
individu,73,0.00019850549833037842
exit,71,0.0001930669915268064
promulg,71,0.0001930669915268064
creat,71,0.0001930669915268064
sinc,71,0.0001930669915268064
depend,70,0.0001903477381250204
commentari,70,0.0001903477381250204
implement,70,0.0001903477381250204
terminolog,70,0.0001903477381250204
borrow,70,0.0001903477381250204
defer,69,0.00018762848472323438
compensatori,69,0.00018762848472323438
principl,69,0.00018762848472323438
strength,69,0.00018762848472323438
prolianc,68,0.00018490923132144838
america,68,0.00018490923132144838
claim,68,0.00018490923132144838
fluctuat,68,0.00018490923132144838
partnership,68,0.00018490923132144838
twelv,67,0.00018218997791966238
dilig,67,0.00018218997791966238
doubt,67,0.00018218997791966238
chain,67,0.00018218997791966238
mean,67,0.00018218997791966238
tabl,67,0.00018218997791966238
mark,67,0.00018218997791966238
host,67,0.00018218997791966238
offset,66,0.00017947072451787637
affili,66,0.00017947072451787637
intend,66,0.00017947072451787637
contractor,66,0.00017947072451787637
environment,65,0.00017675147111609037
previou,65,0.00017675147111609037
topic,65,0.00017675147111609037
cdi,64,0.00017403221771430437
climat,63,0.00017131296431251836
suppli,63,0.00017131296431251836
breach,63,0.00017131296431251836
mix,63,0.00017131296431251836
teleconfer,63,0.00017131296431251836
troop,63,0.00017131296431251836
geograph,62,0.00016859371091073236
begin,62,0.00016859371091073236
exercis,62,0.00016859371091073236
jltv,62,0.00016859371091073236
joint,62,0.00016859371091073236
adjoin,62,0.00016859371091073236
deliveri,61,0.00016587445750894635
analysi,61,0.00016587445750894635
inabl,61,0.00016587445750894635
respons,60,0.00016315520410716035
discount,59,0.00016043595070537432
polici,59,0.00016043595070537432
contempl,59,0.00016043595070537432
view,59,0.00016043595070537432
matur,58,0.00015771669730358832
steel,58,0.00015771669730358832
consolid,58,0.00015771669730358832
trademark,58,0.00015771669730358832
inc,58,0.00015771669730358832
rig,58,0.00015771669730358832
backlog,58,0.00015771669730358832
proce,58,0.00015771669730358832
pbp,57,0.0001549974439018023
commerci,57,0.0001549974439018023
deduct,57,0.0001549974439018023
suffici,56,0.0001522781905000163
list,56,0.0001522781905000163
replac,56,0.0001522781905000163
iraq,56,0.0001522781905000163
issuanc,56,0.0001522781905000163
offer,56,0.0001522781905000163
collect,56,0.0001522781905000163
firm,56,0.0001522781905000163
sharehold,55,0.0001495589370982303
leas,55,0.0001495589370982303
protest,55,0.0001495589370982303
region,55,0.0001495589370982303
primari,55,0.0001495589370982303
caus,55,0.0001495589370982303
partner,54,0.0001468396836964443
duli,54,0.0001468396836964443
store,54,0.0001468396836964443
rang,54,0.0001468396836964443
arm,53,0.0001441204302946583
appropri,53,0.0001441204302946583
member,53,0.0001441204302946583
help,53,0.0001441204302946583
total,53,0.0001441204302946583
hereunto,53,0.0001441204302946583
emerg,53,0.0001441204302946583
discontinu,53,0.0001441204302946583
gov,53,0.0001441204302946583
proceed,53,0.0001441204302946583
salari,52,0.0001414011768928723
larg,52,0.0001414011768928723
broker,52,0.0001414011768928723
integr,52,0.0001414011768928723
variabl,51,0.0001386819234910863
republ,51,0.0001386819234910863
coverag,51,0.0001386819234910863
nation,51,0.0001386819234910863
strateg,51,0.0001386819234910863
kcp,50,0.0001359626700893003
impli,50,0.0001359626700893003
democrat,50,0.0001359626700893003
violat,50,0.0001359626700893003
facilit,50,0.0001359626700893003
formula,50,0.0001359626700893003
relief,50,0.0001359626700893003
thereto,50,0.0001359626700893003
varieti,50,0.0001359626700893003
subject,50,0.0001359626700893003
infrequ,50,0.0001359626700893003
downturn,50,0.0001359626700893003
furnish,49,0.00013324341668751428
season,49,0.00013324341668751428
bylaw,49,0.00013324341668751428
denomin,49,0.00013324341668751428
costli,49,0.00013324341668751428
power,49,0.00013324341668751428
compet,49,0.00013324341668751428
analyz,48,0.00013052416328572828
assembl,48,0.00013052416328572828
treasur,48,0.00013052416328572828
decreas,48,0.00013052416328572828
issuer,48,0.00013052416328572828
letter,48,0.00013052416328572828
relev,48,0.00013052416328572828
hedg,48,0.00013052416328572828
cancel,48,0.00013052416328572828
fasb,48,0.00013052416328572828
mine,47,0.00012780490988394228
exist,47,0.00012780490988394228
prospect,47,0.00012780490988394228
thursday,47,0.00012780490988394228
solut,47,0.00012780490988394228
loan,47,0.00012780490988394228
today,46,0.00012508565648215625
excess,46,0.00012508565648215625
retain,46,0.00012508565648215625
reader,46,0.00012508565648215625
fulli,46,0.00012508565648215625
concret,46,0.00012508565648215625
code,46,0.00012508565648215625
lender,46,0.00012508565648215625
compli,45,0.00012236640308037024
permit,45,0.00012236640308037024
labor,45,0.00012236640308037024
opportun,45,0.00012236640308037024
mention,45,0.00012236640308037024
pension,45,0.00012236640308037024
premium,45,0.00012236640308037024
pleas,45,0.00012236640308037024
exhibitsitem,44,0.00011964714967858425
sell,44,0.00011964714967858425
portfolio,44,0.00011964714967858425
sequestr,44,0.00011964714967858425
thereof,44,0.00011964714967858425
select,44,0.00011964714967858425
timothi,44,0.00011964714967858425
receipt,44,0.00011964714967858425
institut,43,0.00011692789627679824
team,43,0.00011692789627679824
william,43,0.00011692789627679824
caption,43,0.00011692789627679824
vest,43,0.00011692789627679824
possibl,43,0.00011692789627679824
assist,42,0.00011420864287501223
ship,42,0.00011420864287501223
experienc,42,0.00011420864287501223
error,42,0.00011420864287501223
standard,42,0.00011420864287501223
meaning,41,0.00011148938947322623
gf,41,0.00011148938947322623
tender,41,0.00011148938947322623
merger,41,0.00011148938947322623
creditworthi,40,0.00010877013607144022
bonu,40,0.00010877013607144022
equival,40,0.00010877013607144022
transfer,40,0.00010877013607144022
indirectli,40,0.00010877013607144022
percent,40,0.00010877013607144022
jame,40,0.00010877013607144022
coal,39,0.00010605088266965422
hei,39,0.00010605088266965422
legisl,39,0.00010605088266965422
cycl,39,0.00010605088266965422
summari,39,0.00010605088266965422
volum,39,0.00010605088266965422
spend,39,0.00010605088266965422
request,39,0.00010605088266965422
particularli,39,0.00010605088266965422
exhibitsexhibit,39,0.00010605088266965422
seri,39,0.00010605088266965422
thene,38,0.00010333162926786822
toni,38,0.00010333162926786822
separ,38,0.00010333162926786822
sensit,38,0.00010333162926786822
environ,38,0.00010333162926786822
revers,38,0.00010333162926786822
comment,38,0.00010333162926786822
ms,38,0.00010333162926786822
insight,38,0.00010333162926786822
experi,38,0.00010333162926786822
transport,38,0.00010333162926786822
numer,37,0.00010061237586608221
refus,37,0.00010061237586608221
impos,37,0.00010061237586608221
rel,37,0.00010061237586608221
alleg,37,0.00010061237586608221
confidenti,37,0.00010061237586608221
judgment,37,0.00010061237586608221
telecommun,36,9.78931224642962e-05
regist,36,9.78931224642962e-05
thereund,36,9.78931224642962e-05
faith,36,9.78931224642962e-05
independ,36,9.78931224642962e-05
specifi,36,9.78931224642962e-05
treasuri,36,9.78931224642962e-05
forma,36,9.78931224642962e-05
cours,36,9.78931224642962e-05
jr,36,9.78931224642962e-05
expand,35,9.51738690625102e-05
abstain,35,9.51738690625102e-05
percentag,35,9.51738690625102e-05
invit,35,9.51738690625102e-05
repay,35,9.51738690625102e-05
outsid,35,9.51738690625102e-05
adequaci,35,9.51738690625102e-05
consider,35,9.51738690625102e-05
indentur,35,9.51738690625102e-05
occur,35,9.51738690625102e-05
differenti,35,9.51738690625102e-05
conform,35,9.51738690625102e-05
line,35,9.51738690625102e-05
necessarili,35,9.51738690625102e-05
increment,34,9.245461566072419e-05
militari,34,9.245461566072419e-05
entitl,34,9.245461566072419e-05
prescrib,34,9.245461566072419e-05
disrupt,34,9.245461566072419e-05
crimin,34,9.245461566072419e-05
seamicro,34,9.245461566072419e-05
wednesday,34,9.245461566072419e-05
safeti,34,9.245461566072419e-05
therebi,33,8.973536225893819e-05
issuabl,33,8.973536225893819e-05
condens,33,8.973536225893819e-05
comprehens,33,8.973536225893819e-05
outlin,33,8.973536225893819e-05
capabl,33,8.973536225893819e-05
electr,33,8.973536225893819e-05
instanc,33,8.973536225893819e-05
improv,33,8.973536225893819e-05
suspens,33,8.973536225893819e-05
lawsuit,33,8.973536225893819e-05
affect,33,8.973536225893819e-05
barg,32,8.701610885715218e-05
mcwhirter,32,8.701610885715218e-05
exposur,32,8.701610885715218e-05
fcpa,32,8.701610885715218e-05
rail,32,8.701610885715218e-05
railcar,32,8.701610885715218e-05
vi,32,8.701610885715218e-05
petit,32,8.701610885715218e-05
flexibl,32,8.701610885715218e-05
peck,32,8.701610885715218e-05
asc,32,8.701610885715218e-05
collater,32,8.701610885715218e-05
aluminum,32,8.701610885715218e-05
vulner,32,8.701610885715218e-05
sanction,32,8.701610885715218e-05
wallac,32,8.701610885715218e-05
illeg,32,8.701610885715218e-05
land,32,8.701610885715218e-05
inland,32,8.701610885715218e-05
barrier,32,8.701610885715218e-05
unfavor,32,8.701610885715218e-05
disput,32,8.701610885715218e-05
downgrad,32,8.701610885715218e-05
substanti,31,8.429685545536618e-05
john,31,8.429685545536618e-05
enabl,31,8.429685545536618e-05
hereund,31,8.429685545536618e-05
ltip,31,8.429685545536618e-05
gail,31,8.429685545536618e-05
valuat,31,8.429685545536618e-05
expropri,31,8.429685545536618e-05
qualiti,31,8.429685545536618e-05
aforement,31,8.429685545536618e-05
constraint,31,8.429685545536618e-05
basic,31,8.429685545536618e-05
consum,31,8.429685545536618e-05
resign,31,8.429685545536618e-05
indiana,31,8.429685545536618e-05
updat,30,8.157760205358018e-05
engin,30,8.157760205358018e-05
invest,30,8.157760205358018e-05
stockhold,30,8.157760205358018e-05
tcfbank,30,8.157760205358018e-05
divert,30,8.157760205358018e-05
cover,30,8.157760205358018e-05
municip,30,8.157760205358018e-05
transit,30,8.157760205358018e-05
aris,30,8.157760205358018e-05
dial,30,8.157760205358018e-05
anti,30,8.157760205358018e-05
commit,30,8.157760205358018e-05
delawar,30,8.157760205358018e-05
pertain,29,7.885834865179416e-05
correl,29,7.885834865179416e-05
affair,29,7.885834865179416e-05
mexico,29,7.885834865179416e-05
retent,29,7.885834865179416e-05
criteria,29,7.885834865179416e-05
inventori,29,7.885834865179416e-05
remov,28,7.613909525000815e-05
immedi,28,7.613909525000815e-05
expir,28,7.613909525000815e-05
failur,28,7.613909525000815e-05
difficulti,28,7.613909525000815e-05
articl,27,7.341984184822215e-05
settl,27,7.341984184822215e-05
week,27,7.341984184822215e-05
warrant,27,7.341984184822215e-05
area,27,7.341984184822215e-05
gather,27,7.341984184822215e-05
tradit,27,7.341984184822215e-05
age,27,7.341984184822215e-05
agent,26,7.070058844643615e-05
user,26,7.070058844643615e-05
shutdown,26,7.070058844643615e-05
distributor,26,7.070058844643615e-05
bid,26,7.070058844643615e-05
investig,26,7.070058844643615e-05
inclus,26,7.070058844643615e-05
pace,26,7.070058844643615e-05
depart,25,6.798133504465014e-05
sustain,25,6.798133504465014e-05
subtract,25,6.798133504465014e-05
explor,25,6.798133504465014e-05
york,25,6.798133504465014e-05
dissemin,25,6.798133504465014e-05
aggress,25,6.798133504465014e-05
electron,25,6.798133504465014e-05
magnitud,25,6.798133504465014e-05
inquiri,24,6.526208164286414e-05
cut,24,6.526208164286414e-05
maintain,24,6.526208164286414e-05
modifi,24,6.526208164286414e-05
recess,24,6.526208164286414e-05
reput,24,6.526208164286414e-05
conif,24,6.526208164286414e-05
multipl,24,6.526208164286414e-05
procedur,24,6.526208164286414e-05
waiver,24,6.526208164286414e-05
patient,24,6.526208164286414e-05
life,23,6.254282824107812e-05
fleet,23,6.254282824107812e-05
disclosureon,23,6.254282824107812e-05
aid,23,6.254282824107812e-05
attent,23,6.254282824107812e-05
demograph,23,6.254282824107812e-05
hour,23,6.254282824107812e-05
counterparti,23,6.254282824107812e-05
thereon,23,6.254282824107812e-05
held,23,6.254282824107812e-05
constitut,23,6.254282824107812e-05
slower,23,6.254282824107812e-05
et,23,6.254282824107812e-05
zechmeist,23,6.254282824107812e-05
certif,23,6.254282824107812e-05
pursu,22,5.9823574839292126e-05
probabl,22,5.9823574839292126e-05
prohibit,22,5.9823574839292126e-05
slowdown,22,5.9823574839292126e-05
expans,22,5.9823574839292126e-05
jurisdict,22,5.9823574839292126e-05
confirm,22,5.9823574839292126e-05
armi,22,5.9823574839292126e-05
sar,22,5.9823574839292126e-05
famili,22,5.9823574839292126e-05
thu,22,5.9823574839292126e-05
advanc,22,5.9823574839292126e-05
vari,22,5.9823574839292126e-05
bill,22,5.9823574839292126e-05
role,22,5.9823574839292126e-05
submit,22,5.9823574839292126e-05
