Date,PBH,HRC,THC,OMI,AKRX,WST,BIO,LPNT,STE,MDRX,CRL,TECH,TFX,RMD,MD,PRXL,ABMD,UTHR,WCG,ALGN,GMED,WOOF,NUVA,HLS,MOH
2014-01-22,32.169998,44.110001000000004,45.810001,36.75,22.389999,49.810001,128.479996,54.77,49.759997999999996,17.27,58.279999,94.129997,96.639999,46.52,55.66,47.959998999999996,27.57,113.360001,70.440002,63.200001,23.209999,33.16,38.25,32.490002000000004,37.400002
2014-01-23,31.68,37.16,46.110001000000004,35.889998999999996,22.57,49.630001,129.419998,54.950001,49.259997999999996,17.42,57.970001,92.800003,96.459999,46.880001,54.700001,48.849998,27.25,112.889999,70.120003,63.400002,23.950001,33.209998999999996,38.27,32.540001000000004,37.470001
2014-01-24,30.790001,37.380001,44.950001,35.369999,21.6,48.209998999999996,126.839996,53.849998,48.169998,16.85,56.990002000000004,90.449997,94.370003,43.880001,53.77,48.18,26.42,107.540001,68.370003,58.880001,23.17,32.060001,37.279999,31.51,36.700001
2014-01-27,30.34,36.419998,44.919998,35.099998,21.299999,47.330002,126.660004,53.349998,46.869999,16.780001000000002,57.02,89.660004,93.089996,43.810001,53.27,47.630001,26.549999,105.709999,66.339996,55.43,22.92,32.080002,36.59,31.24,36.450001
2014-01-28,30.59,36.869999,45.799999,35.16,21.889999,48.200001,127.709999,53.029999,46.950001,16.93,56.830002,91.58000200000001,93.599998,44.099998,53.740002000000004,48.400002,26.559998999999998,107.559998,65.760002,57.470001,23.379998999999998,32.23,36.700001,31.18,35.98
2014-01-29,29.780001000000002,36.25,45.220001,34.709998999999996,21.780001000000002,47.419998,125.989998,51.869999,46.509997999999996,16.43,56.419998,88.91999799999999,93.5,43.610001000000004,52.970001,48.029999,26.209999,105.629997,64.5,57.740002000000004,23.07,31.879998999999998,36.529999,31.0,35.790001000000004
2014-01-30,30.559998999999998,36.950001,45.330002,35.150002,22.68,48.169998,128.649994,52.630001,46.66,16.67,57.560001,92.239998,94.309998,43.939999,54.700001,49.389998999999996,26.93,106.32,65.769997,58.490002000000004,23.15,32.32,38.0,31.299999,36.41
2014-01-31,30.26,36.27,46.009997999999996,34.639998999999996,22.700001,47.450001,127.120003,53.009997999999996,45.889998999999996,16.559998999999998,56.529999,90.870003,93.639999,43.610001000000004,55.639998999999996,48.810001,27.49,102.620003,65.110001,59.419998,23.4,31.940001000000002,37.439999,31.120001000000002,36.0
2014-02-03,29.469998999999998,35.48,44.970001,33.849998,22.1,46.32,123.980003,52.200001,43.990002000000004,15.64,54.990002000000004,87.58000200000001,90.940002,42.029999,53.470001,48.599998,26.43,97.150002,62.790001000000004,54.959998999999996,23.290001,30.959999,35.639998999999996,30.4,35.43
2014-02-04,29.42,35.130001,44.490002000000004,33.610001000000004,22.040001,45.91,124.809998,51.150002,43.669998,15.74,55.369999,85.08000200000001,91.18,43.110001000000004,53.919998,48.900002,26.32,97.540001,62.970001,55.23,23.200001,31.139999,35.490002000000004,30.049999,35.48
2014-02-05,28.969998999999998,35.450001,44.07,33.259997999999996,21.68,45.84,125.160004,51.049999,43.630001,15.84,56.970001,83.739998,91.849998,43.48,54.450001,49.779999,26.08,96.040001,63.009997999999996,54.669998,23.120001000000002,30.77,35.98,30.25,36.110001000000004
2014-02-06,26.34,35.490002000000004,44.689999,33.580002,21.950001,46.25,125.68,51.27,43.900002,15.88,57.810001,84.800003,91.480003,43.689999,54.790001000000004,49.529999,26.51,97.209999,62.759997999999996,54.009997999999996,23.0,31.27,35.830002,30.59,36.16
2014-02-07,27.379998999999998,36.02,44.790001000000004,34.060001,22.6,47.049999,127.08000200000001,51.619999,43.580002,16.219998999999998,58.110001000000004,85.800003,92.769997,43.669998,55.299999,49.73,27.09,97.660004,62.509997999999996,55.009997999999996,23.35,31.110001,35.91,31.02,36.130001
2014-02-10,26.85,36.509997999999996,45.389998999999996,34.470001,23.17,47.490002000000004,128.149994,52.389998999999996,44.07,16.219998999999998,58.490002000000004,88.559998,92.639999,45.580002,56.299999,49.880001,26.969998999999998,97.940002,63.380001,54.990002000000004,23.99,31.49,36.369999,32.02,35.84
2014-02-11,27.09,36.720001,45.790001000000004,35.349998,23.76,47.849998,128.740005,52.790001000000004,44.849998,16.68,57.990002000000004,89.029999,94.099998,45.529999,57.490002000000004,50.060001,27.18,99.43,62.220001,55.189999,23.620001000000002,31.549999,36.060001,32.869999,33.810001
2014-02-12,27.5,36.900002,45.68,35.23,23.780001000000002,47.610001000000004,131.029999,52.82,44.689999,16.57,57.580002,87.690002,94.629997,45.93,58.139998999999996,50.68,27.35,99.760002,56.639998999999996,54.91,23.57,31.700001,36.080002,32.59,32.73
2014-02-13,27.280001000000002,37.389998999999996,47.0,35.450001,23.93,48.490002000000004,132.130005,53.5,45.310001,16.68,58.380001,89.019997,96.410004,45.970001,58.700001,52.02,28.190001000000002,100.940002,58.41,54.66,23.639999,31.73,36.939999,33.209998999999996,35.360001000000004
2014-02-14,27.469998999999998,37.419998,46.560001,35.299999,24.0,48.110001000000004,131.58999599999999,53.599998,45.25,16.690001000000002,58.279999,89.300003,96.120003,45.740002000000004,59.299999,51.700001,28.139999,100.66999799999999,60.849998,54.580002,23.950001,30.790001,36.32,33.02,36.150002
2014-02-18,27.99,37.630001,46.560001,35.439999,25.280001000000002,48.689999,132.020004,53.419998,45.470001,16.93,58.130001,91.360001,97.139999,46.130001,60.290001000000004,52.43,28.77,102.910004,60.720001,55.32,23.98,31.01,37.240002000000004,33.32,36.240002000000004
2014-02-19,27.68,37.099998,46.09,34.400002,25.110001,47.740002000000004,132.5,53.02,44.560001,16.950001,58.09,89.699997,96.610001,46.139998999999996,60.209998999999996,51.650002,28.700001,102.260002,60.07,53.799999,23.530001000000002,30.629998999999998,36.389998999999996,32.779999,36.220001
2014-02-20,27.9,37.560001,46.119999,34.950001,25.73,48.419998,133.729996,53.240002000000004,45.330002,17.219998999999998,58.990002000000004,89.589996,97.66999799999999,46.540001000000004,61.290001000000004,53.939999,28.58,105.629997,60.310001,53.52,23.57,30.66,37.259997999999996,32.380001,36.599998
2014-02-21,27.98,37.52,46.869999,34.990002000000004,26.48,48.119999,132.139999,52.919998,45.200001,18.34,59.150002,88.889999,101.190002,46.259997999999996,60.419998,53.200001,28.719998999999998,103.339996,61.049999,52.98,23.6,30.450001,36.779999,31.92,36.57
2014-02-24,27.93,37.650002,48.330002,34.98,27.809998999999998,47.34,130.520004,52.900002,45.189999,18.469998999999998,58.779999,89.18,100.57,46.27,60.709998999999996,53.43,28.709999,104.529999,61.759997999999996,54.310001,23.790001,30.879998999999998,37.080002,31.969998999999998,37.400002
2014-02-25,27.870001000000002,37.330002,43.93,34.619999,27.01,46.419998,130.889999,52.709998999999996,45.349998,18.51,58.779999,89.389999,102.129997,44.650002,60.290001000000004,53.490002000000004,28.940001000000002,100.5,58.939999,53.459998999999996,23.860001,30.92,36.889998999999996,31.75,36.82
2014-02-26,27.950001,37.700001,44.34,34.610001000000004,27.6,46.200001,131.850006,53.68,46.209998999999996,18.530001000000002,59.490002000000004,89.010002,101.120003,43.82,60.349998,53.68,28.93,100.25,59.200001,53.150002,24.15,30.959999,37.16,32.220001,37.450001
2014-02-27,28.459999,37.93,44.07,34.75,26.799999,45.799999,130.970001,54.02,46.299999,18.549999,60.5,88.970001,101.959999,44.209998999999996,60.150002,54.360001000000004,29.110001,102.25,61.34,52.93,24.200001,31.17,37.099998,32.610001000000004,37.389998999999996
2014-02-28,28.49,37.830002,44.119999,34.720001,25.82,45.580002,129.720001,54.25,46.150002,18.57,59.41,88.839996,101.989998,44.02,60.82,53.57,28.190001000000002,101.41999799999999,61.82,52.330002,23.66,30.969998999999998,36.75,32.68,37.68
2014-03-03,29.27,37.16,43.650002,34.419998,24.1,45.099998,127.93,54.540001000000004,46.189999,18.33,58.200001,88.470001,100.440002,43.490002000000004,61.049999,53.650002,27.73,100.370003,61.310001,52.299999,23.959999,30.620001000000002,36.900002,32.709998999999996,37.41
2014-03-04,29.73,38.099998,43.950001,35.619999,23.950001,46.619999,130.130005,55.16,47.43,18.870001000000002,59.009997999999996,89.5,100.83000200000001,44.110001000000004,61.669998,55.169998,28.450001,103.139999,62.990002000000004,55.130001,24.9,31.540001,39.290001000000004,33.470001,37.700001
2014-03-05,29.549999,37.830002,43.389998999999996,35.18,23.99,46.619999,130.119995,54.630001,46.990002000000004,18.49,58.310001,89.300003,101.32,44.220001,61.5,55.32,29.15,101.910004,61.810001,54.07,26.120001000000002,32.75,38.16,33.0,37.650002
2014-03-06,29.26,38.029999,42.82,35.150002,22.74,46.810001,129.619995,54.110001000000004,47.5,18.4,58.16,88.66999799999999,102.389999,44.009997999999996,61.82,55.299999,29.620001000000002,99.07,61.540001000000004,54.75,25.690001000000002,34.82,37.290001000000004,32.5,37.27
2014-03-07,29.27,38.279999,42.310001,35.23,22.450001,46.52,130.110001,53.73,47.380001,18.469998999999998,57.549999,89.040001,102.889999,44.209998999999996,62.009997999999996,56.23,29.459999,100.959999,61.59,55.279999,25.299999,34.849998,37.130001,32.599998,37.599998
2014-03-10,29.0,38.419998,42.009997999999996,35.369999,22.610001,46.299999,130.199997,52.669998,47.400002,18.309998999999998,57.950001,90.300003,102.209999,44.529999,62.490002000000004,56.330002,29.700001,100.309998,62.259997999999996,55.599998,26.309998999999998,34.439999,37.119999,32.75,37.700001
2014-03-11,29.049999,37.959998999999996,42.110001000000004,35.209998999999996,22.370001000000002,45.549999,129.25,51.950001,46.669998,18.4,58.049999,89.639999,102.050003,44.490002000000004,62.549999,55.84,29.959999,95.32,62.580002,54.279999,26.219998999999998,34.299999,36.34,32.509997999999996,37.27
2014-03-12,29.440001000000002,37.919998,41.310001,35.279999,22.870001000000002,45.91,128.050003,52.75,46.580002,18.73,60.330002,89.970001,102.82,45.110001000000004,61.82,56.310001,29.83,95.440002,63.209998999999996,54.32,26.0,34.290001000000004,37.48,32.700001,37.139998999999996
2014-03-13,29.389999,37.41,40.240002000000004,35.009997999999996,22.559998999999998,45.490002000000004,126.790001,51.259997999999996,46.259997999999996,18.76,59.48,86.900002,102.309998,43.970001,61.049999,56.110001000000004,26.9,94.940002,64.239998,52.380001,26.16,33.619999,37.380001,31.76,36.400002
2014-03-14,29.629998999999998,37.25,39.799999,35.119999,23.41,44.75,126.400002,51.259997999999996,46.0,19.07,60.73,86.889999,102.940002,43.310001,61.810001,56.150002,26.01,94.959999,63.220001,52.740002000000004,25.6,33.810001,37.75,31.790001,35.759997999999996
2014-03-17,28.43,38.310001,40.029999,35.220001,23.68,45.200001,126.779999,51.830002,46.529999,19.120001000000002,61.09,88.82,103.900002,43.73,62.290001000000004,56.34,25.6,95.849998,63.970001,53.450001,26.129998999999998,34.09,38.32,31.76,35.93
2014-03-18,29.26,38.619999,40.700001,35.349998,23.969998999999998,45.52,128.270004,52.450001,47.23,19.42,61.849998,89.040001,104.019997,44.240002000000004,63.119999,56.939999,25.74,98.459999,65.040001,54.779999,26.639999,34.23,39.389998999999996,32.580002,36.799999
2014-03-19,28.719998999999998,38.029999,41.080002,35.040001000000004,23.84,45.220001,128.899994,52.439999,47.029999,19.43,62.0,88.239998,104.480003,44.540001000000004,62.919998,56.919998,26.76,96.730003,65.32,54.16,26.559998999999998,34.259997999999996,38.75,33.23,37.41
2014-03-20,28.559998999999998,38.150002,40.549999,35.0,23.379998999999998,45.119999,128.419998,52.490002000000004,47.57,19.389999,62.009997999999996,87.190002,103.980003,43.869999,62.75,56.639998999999996,26.200001,96.110001,66.949997,54.720001,26.49,33.32,39.0,33.669998,37.990002000000004
2014-03-21,27.790001,37.939999,40.189999,34.700001,22.200001,44.470001,127.959999,52.799999,47.759997999999996,19.049999,60.830002,86.370003,105.32,43.549999,62.720001,54.759997999999996,26.84,94.75,67.019997,53.919998,26.370001000000002,32.959998999999996,39.0,33.18,38.400002
2014-03-24,27.15,37.580002,39.259997999999996,34.18,22.200001,43.490002000000004,127.019997,52.360001000000004,47.639998999999996,18.629998999999998,60.529999,86.58000200000001,105.489998,42.970001,62.59,53.400002,27.4,94.110001,65.720001,52.75,25.82,32.220001,38.110001000000004,33.32,38.049999
2014-03-25,27.5,37.990002000000004,38.900002,34.189999,22.040001,43.790001000000004,126.209999,52.669998,47.77,18.629998999999998,60.599998,87.199997,105.400002,43.630001,63.200001,52.84,27.18,94.489998,64.239998,52.91,25.860001,32.82,37.970001,34.23,37.830002
2014-03-26,27.139999,37.810001,40.93,34.009997999999996,21.469998999999998,42.860001000000004,125.349998,52.900002,47.490002000000004,18.190001000000002,60.0,86.5,106.099998,43.560001,62.77,53.110001000000004,26.34,93.620003,63.669998,52.07,25.639999,32.540001000000004,37.23,35.400002,38.139998999999996
2014-03-27,26.74,37.529999,41.299999,33.950001,21.82,42.48,126.5,53.490002000000004,47.57,18.16,59.540001000000004,87.089996,105.18,43.700001,61.75,53.540001000000004,25.77,93.860001,62.849998,51.43,25.75,32.25,37.439999,35.419998,37.380001
2014-03-28,26.549999,37.970001,41.860001000000004,34.540001000000004,21.0,41.68,126.639999,53.900002,47.389998999999996,18.0,59.389998999999996,84.620003,105.660004,43.889998999999996,61.450001,52.549999,25.700001,90.66999799999999,63.59,50.73,25.799999,31.9,37.360001000000004,35.07,37.48
2014-03-31,27.25,38.540001000000004,42.810001,35.029999,22.0,44.049999,128.119995,54.549999,47.75,18.030001000000002,60.34,85.370003,107.239998,44.689999,61.98,54.09,26.040001,94.029999,63.52,51.790001000000004,26.59,32.23,38.41,35.93,37.560001
2014-04-01,27.370001000000002,39.220001,42.560001,35.689999,22.120001000000002,44.830002,129.270004,55.630001,48.810001,18.290001,61.25,86.25,107.470001,45.240002000000004,64.0,54.439999,26.200001,97.779999,64.389999,53.59,26.719998999999998,33.290001000000004,39.169998,35.650002,37.5
2014-04-02,27.75,39.720001,42.599998,35.369999,21.67,45.220001,129.699997,55.619999,51.200001,18.01,61.400002,87.129997,108.400002,45.349998,63.869999,54.84,26.0,96.57,64.980003,54.240002000000004,26.950001,34.299999,39.25,35.900002,36.689999
2014-04-03,27.379998999999998,39.650002,42.43,35.59,21.700001,45.009997999999996,129.699997,55.549999,51.310001,17.6,61.470001,87.110001,108.690002,44.779999,63.98,53.73,25.969998999999998,93.220001,65.739998,53.59,26.34,33.77,38.18,35.700001,37.009997999999996
2014-04-04,26.77,38.959998999999996,41.880001,35.099998,21.1,44.5,126.5,53.990002000000004,50.43,17.110001,57.799999,85.33000200000001,106.660004,44.810001,62.619999,51.150002,25.110001,90.940002,64.309998,54.810001,25.629998999999998,32.509997999999996,36.700001,35.09,35.310001
2014-04-07,26.620001000000002,37.919998,40.150002,34.689999,20.93,43.91,124.41999799999999,52.919998,49.98,16.91,56.869999,85.040001,105.470001,45.009997999999996,61.330002,49.68,24.120001000000002,93.349998,64.08000200000001,52.939999,24.969998999999998,31.73,35.68,34.75,34.889998999999996
2014-04-08,26.77,37.849998,40.580002,34.790001000000004,21.059998999999998,44.18,124.639999,52.919998,49.939999,17.01,58.25,85.709999,104.93,45.310001,61.830002,50.619999,23.809998999999998,94.410004,66.150002,52.349998,24.77,30.93,35.32,35.130001,35.959998999999996
2014-04-09,26.85,38.09,40.610001000000004,34.939999,22.01,45.459998999999996,126.160004,53.48,50.529999,17.07,59.009997999999996,87.389999,105.239998,45.439999,62.0,52.02,24.58,98.08000200000001,66.980003,54.16,24.35,31.5,35.459998999999996,35.330002,36.259997999999996
2014-04-10,26.379998999999998,37.34,40.07,34.509997999999996,21.530001000000002,43.91,122.699997,53.009997999999996,49.369999,16.139999,57.419998,86.150002,102.410004,45.200001,60.790001000000004,50.279999,23.940001000000002,96.150002,66.779999,50.610001000000004,23.450001,30.309998999999998,33.849998,34.610001000000004,35.32
2014-04-11,26.549999,36.139998999999996,39.34,33.779999,21.629998999999998,42.82,120.08000200000001,52.130001,48.849998,15.78,56.360001000000004,84.18,102.050003,44.43,59.759997999999996,48.900002,23.66,92.779999,63.110001000000004,49.389998999999996,22.969998999999998,29.950001,32.880001,34.080002,34.59
2014-04-14,26.620001000000002,36.200001,39.450001,34.240002000000004,21.68,43.049999,121.040001,52.450001,49.57,16.57,56.59,84.720001,102.400002,45.950001,59.990002000000004,49.119999,23.98,94.769997,63.59,49.150002,23.16,30.030001000000002,33.099998,34.299999,34.740002000000004
2014-04-15,28.200001,36.48,39.439999,34.400002,21.610001,43.029999,119.940002,51.509997999999996,49.84,17.15,56.799999,85.059998,102.400002,46.849998,59.970001,49.259997999999996,24.27,96.110001,63.73,51.049999,23.15,30.57,33.009997999999996,34.52,34.950001
2014-04-16,27.360001,36.779999,38.75,34.34,22.709999,43.029999,119.860001,51.27,49.549999,16.93,57.619999,85.93,102.18,46.490002000000004,60.439999,49.959998999999996,24.48,98.220001,63.560001,51.68,23.040001,30.870001000000002,33.43,34.450001,34.740002000000004
2014-04-17,27.57,36.66,39.720001,34.509997999999996,22.809998999999998,43.759997999999996,120.599998,51.200001,49.48,16.610001,57.09,85.83000200000001,101.839996,47.439999,60.450001,50.150002,24.639999,96.199997,62.209998999999996,53.400002,22.879998999999998,30.93,33.830002,34.57,33.330002
2014-04-21,27.610001,37.189999,39.900002,34.5,23.65,43.509997999999996,121.559998,51.669998,49.799999,16.48,57.970001,85.540001,103.230003,47.380001,60.650002,50.25,24.950001,96.190002,62.450001,52.25,23.459999,31.01,34.029999,35.049999,33.580002
2014-04-22,27.889999,37.299999,40.34,35.189999,24.65,43.560001,124.0,52.189999,50.060001,16.02,58.169998,86.209999,102.709999,47.599998,60.369999,49.59,25.459999,95.93,64.779999,52.060001,23.879998999999998,30.92,34.540001000000004,35.419998,35.689999
2014-04-23,27.559998999999998,37.240002000000004,42.029999,35.509997999999996,24.040001,42.799999,124.019997,53.09,49.830002,16.059998999999998,57.310001,85.66999799999999,102.110001,46.75,60.0,48.779999,25.299999,93.629997,65.349998,52.450001,23.76,30.799999,33.950001,35.040001000000004,36.290001000000004
2014-04-24,27.309998999999998,36.869999,42.259997999999996,35.220001,24.290001,42.540001000000004,124.0,53.509997999999996,49.849998,15.74,57.52,85.32,101.589996,47.41,59.380001,49.299999,25.08,93.5,66.83000200000001,50.799999,23.469998999999998,30.110001,34.860001000000004,34.189999,36.560001
2014-04-25,32.259997999999996,36.970001,46.119999,34.93,23.91,42.049999,123.029999,56.869999,48.970001,15.6,56.650002,83.879997,100.440002,47.830002,58.93,48.360001000000004,24.690001000000002,90.870003,66.599998,50.0,23.030001000000002,31.07,33.639998999999996,34.130001,36.43
2014-04-28,31.91,36.98,46.259997999999996,35.41,24.41,42.91,122.040001,56.779999,48.93,15.33,53.639998999999996,90.839996,100.839996,48.150002,59.150002,45.009997999999996,24.0,89.0,66.459999,49.169998,23.01,30.6,34.07,34.299999,36.900002
2014-04-29,32.540001000000004,36.82,45.709998999999996,34.080002,24.75,42.93,122.58000200000001,56.419998,48.5,15.17,55.060001,90.660004,101.550003,50.02,59.07,45.48,23.969998999999998,94.459999,66.690002,50.060001,22.75,30.690001000000002,33.919998,33.98,37.09
2014-04-30,33.52,37.360001000000004,45.080002,33.540001000000004,25.219998999999998,43.380001,123.209999,55.919998,48.049999,15.22,53.720001,89.309998,102.089996,49.849998,59.25,45.349998,23.690001000000002,100.010002,67.470001,50.389998999999996,24.42,30.629998999999998,33.709998999999996,34.639998999999996,37.400002
2014-05-01,33.619999,37.290001000000004,45.509997999999996,33.18,24.98,42.779999,123.989998,56.610001000000004,48.099998,15.45,51.450001,88.860001,103.139999,49.880001,58.369999,44.959998999999996,22.66,102.199997,66.379997,51.0,24.530001000000002,30.530001000000002,33.310001,34.75,37.82
2014-05-02,33.919998,38.200001,45.41,32.220001,24.74,43.580002,124.059998,56.880001,48.27,15.41,50.740002000000004,88.66999799999999,103.959999,49.889998999999996,57.799999,43.939999,22.709999,104.220001,66.589996,50.43,24.790001,30.360001,33.400002,34.779999,39.080002
2014-05-05,33.970001,38.07,45.360001000000004,32.630001,25.4,43.5,125.0,56.970001,48.299999,15.38,51.16,90.639999,103.620003,50.139998999999996,57.389998999999996,45.490002000000004,22.23,106.559998,65.959999,50.330002,24.719998999999998,30.0,34.23,34.450001,39.970001
2014-05-06,33.630001,39.07,45.34,32.619999,25.379998999999998,43.099998,124.190002,57.029999,48.0,15.06,50.959998999999996,90.220001,103.949997,49.810001,57.540001000000004,44.599998,21.99,106.949997,67.57,49.029999,24.5,29.85,34.220001,34.099998,40.23
2014-05-07,33.279999,38.330002,44.549999,32.41,25.809998999999998,43.18,120.940002,56.970001,47.639998999999996,15.11,52.290001000000004,91.459999,105.360001,49.970001,57.200001,45.169998,21.469998999999998,107.809998,72.66999799999999,48.189999,23.91,29.99,33.369999,33.580002,40.5
2014-05-08,32.91,38.299999,43.77,32.59,24.700001,42.450001,121.209999,56.549999,51.73,14.99,52.310001,90.209999,104.260002,49.990002000000004,57.18,44.66,20.870001000000002,105.360001,71.040001,48.040001000000004,23.73,29.58,33.240002000000004,33.290001000000004,40.68
2014-05-09,32.990002000000004,38.790001000000004,44.360001000000004,33.34,25.82,43.040001000000004,122.400002,57.610001000000004,53.779999,14.98,53.389998999999996,91.029999,105.08000200000001,50.650002,57.5,45.91,21.59,106.5,72.629997,49.450001,23.59,29.879998999999998,33.549999,33.73,41.52
2014-05-12,33.5,39.490002000000004,44.580002,33.509997999999996,25.85,44.07,122.980003,59.009997999999996,55.009997999999996,15.69,53.93,92.449997,106.32,51.43,57.740002000000004,46.950001,21.92,106.410004,73.019997,51.299999,24.23,29.85,34.790001000000004,34.459998999999996,41.950001
2014-05-13,33.389998999999996,39.200001,46.029999,33.66,26.9,42.950001,122.269997,59.110001000000004,53.869999,15.3,53.939999,90.629997,105.91999799999999,51.0,57.5,46.860001000000004,21.549999,103.980003,73.730003,51.009997999999996,24.23,30.360001,34.470001,34.119999,41.5
2014-05-14,33.169998,38.900002,46.080002,33.110001000000004,26.74,42.0,122.019997,58.0,53.049999,15.02,53.830002,90.360001,105.910004,50.599998,57.07,46.009997999999996,21.549999,103.099998,72.510002,50.09,23.879998999999998,30.280001000000002,33.560001,33.68,41.75
2014-05-15,32.970001,38.709998999999996,45.830002,32.919998,26.809998999999998,41.93,121.239998,58.0,52.580002,15.1,53.68,87.83000200000001,104.860001,50.09,57.16,46.240002000000004,21.200001,101.489998,72.279999,49.689999,24.379998999999998,29.84,33.169998,33.540001000000004,41.799999
2014-05-16,33.25,39.389998999999996,45.16,32.689999,26.809998999999998,42.099998,121.019997,57.279999,53.040001000000004,15.09,53.240002000000004,88.019997,104.870003,50.57,57.32,46.91,21.5,100.639999,72.309998,50.349998,24.68,30.309998999999998,33.43,33.330002,41.68
2014-05-19,33.549999,39.630001,45.799999,32.849998,27.33,42.860001000000004,121.07,57.470001,53.220001,15.08,54.02,88.639999,105.75,50.650002,57.18,48.049999,21.950001,101.639999,73.459999,50.790001000000004,24.85,31.219998999999998,33.720001,33.639998999999996,42.43
2014-05-20,33.310001,39.139998999999996,45.900002,32.830002,26.940001000000002,41.700001,120.529999,58.299999,52.66,14.54,53.16,87.860001,104.779999,50.060001,56.360001000000004,47.650002,21.049999,98.610001,72.25,50.040001000000004,24.25,31.870001000000002,33.110001000000004,33.669998,41.009997999999996
2014-05-21,33.23,38.810001,47.0,33.32,28.040001,42.259997999999996,120.260002,59.299999,53.049999,14.66,53.389998999999996,87.959999,105.58000200000001,50.240002000000004,56.779999,48.0,20.879998999999998,99.18,73.339996,52.709998999999996,24.4,31.9,32.259997999999996,33.84,41.349998
2014-05-22,33.650002,38.639998999999996,47.299999,33.490002000000004,28.219998999999998,42.209998999999996,119.589996,59.299999,53.240002000000004,14.78,53.5,88.550003,105.5,50.93,56.849998,48.400002,21.4,100.949997,73.410004,52.720001,24.639999,32.02,33.150002,34.029999,41.709998999999996
2014-05-23,33.689999,38.490002000000004,47.900002,33.669998,28.33,42.869999,120.860001,60.599998,53.380001,14.82,53.73,88.32,105.290001,50.040001000000004,56.84,48.75,21.1,99.379997,74.730003,54.130001,24.540001,32.119999,33.549999,34.080002,41.630001
2014-05-27,34.470001,38.93,47.27,34.110001000000004,29.280001000000002,43.779999,120.959999,60.77,53.900002,14.86,54.029999,90.43,106.099998,49.619999,56.889998999999996,51.27,21.530001000000002,98.5,76.910004,53.689999,24.75,32.549999,34.099998,35.119999,42.59
2014-05-28,34.610001000000004,39.259997999999996,47.099998,34.130001,28.49,42.990002000000004,121.309998,60.66,53.75,14.83,53.599998,90.269997,106.389999,49.610001000000004,57.290001000000004,50.59,21.709999,94.849998,76.239998,53.18,24.559998999999998,32.830002,33.73,34.919998,42.84
2014-05-29,34.07,39.349998,47.419998,34.27,28.51,42.580002,121.150002,60.869999,53.650002,14.97,53.610001000000004,88.68,106.68,50.209998999999996,58.040001000000004,50.540001000000004,21.969998999999998,95.739998,77.720001,55.119999,24.209999,33.889998999999996,33.790001000000004,35.040001000000004,43.549999
2014-05-30,34.200001,39.689999,47.0,34.68,27.969998999999998,42.09,120.730003,61.240002000000004,53.52,14.74,53.580002,87.790001,106.639999,50.060001,57.630001,50.450001,22.799999,95.739998,77.449997,54.610001000000004,24.18,33.650002,33.34,35.119999,43.09
2014-06-02,33.57,39.689999,46.73,34.529999,28.17,42.189999,120.83000200000001,61.23,52.639998999999996,14.82,53.48,87.339996,106.040001,49.860001000000004,56.950001,50.27,22.889999,95.58000200000001,77.300003,55.009997999999996,23.969998999999998,33.720001,33.07,34.84,43.75
2014-06-03,34.200001,40.09,46.959998999999996,34.52,28.33,41.740002000000004,120.769997,62.349998,52.16,14.92,54.139998999999996,86.949997,106.910004,49.75,57.310001,51.98,23.0,95.620003,75.940002,53.889998999999996,23.440001000000002,34.57,32.59,35.880001,43.709998999999996
2014-06-04,34.330002,40.380001,47.490002000000004,34.52,28.690001000000002,41.950001,121.989998,62.82,52.529999,14.83,54.5,86.82,107.529999,50.200001,57.700001,52.720001,22.91,96.699997,76.440002,53.369999,23.379998999999998,34.68,33.040001000000004,36.02,43.310001
2014-06-05,34.93,40.470001,49.43,34.84,28.5,42.77,122.690002,64.099998,52.880001,14.9,55.009997999999996,87.120003,107.699997,51.290001000000004,58.349998,53.639998999999996,23.33,96.980003,76.389999,53.560001,23.889999,34.580002,33.66,36.950001,43.599998
2014-06-06,35.080002,40.400002,49.220001,35.310001,28.43,42.68,122.410004,64.5,52.91,15.25,54.810001,86.550003,107.75,51.32,58.630001,54.080002,23.389999,96.32,77.589996,53.369999,24.129998999999998,36.110001000000004,33.959998999999996,37.18,44.400002
2014-06-09,35.009997999999996,39.91,49.150002,35.400002,28.540001,42.91,122.66999799999999,64.5,53.240002000000004,15.38,54.98,86.660004,107.589996,51.599998,58.66,54.23,23.4,96.769997,77.58000200000001,53.150002,24.280001000000002,35.98,34.610001000000004,37.049999,44.060001
2014-06-10,34.77,39.98,48.779999,35.43,28.32,42.720001,121.959999,64.620003,52.970001,15.25,54.709998999999996,87.690002,106.949997,52.57,58.799999,54.240002000000004,23.139999,96.349998,77.5,52.470001,23.860001,35.869999,33.66,36.900002,44.57
2014-06-11,34.619999,39.459998999999996,48.200001,34.75,28.15,42.470001,121.019997,64.379997,52.709998999999996,15.05,54.459998999999996,87.550003,106.459999,53.0,58.310001,53.549999,22.92,98.370003,77.33000200000001,51.599998,23.469998999999998,35.610001000000004,32.759997999999996,36.349998,44.369999
2014-06-12,34.130001,39.720001,47.77,34.189999,27.51,41.68,121.110001,64.050003,52.139998999999996,14.68,54.41,88.309998,106.309998,53.759997999999996,58.259997999999996,52.98,23.030001000000002,97.389999,76.709999,50.810001,23.4,35.470001,33.23,35.73,44.48
