,CIK,Company Name,Form Type,Date Filed,Filename,Text
264100,794170,TOLL BROTHERS INC,8-K,2016-01-20,edgar/data/794170/0000794170-16-000062.txt,
264101,794170,TOLL BROTHERS INC,8-K,2016-02-23,edgar/data/794170/0000794170-16-000077.txt,
264102,794170,TOLL BROTHERS INC,8-K,2016-02-23,edgar/data/794170/0000794170-16-000081.txt,
264103,794170,TOLL BROTHERS INC,8-K,2016-03-09,edgar/data/794170/0000794170-16-000092.txt,
264343,795266,KB HOME,8-K,2016-01-07,edgar/data/795266/0000795266-16-000083.txt,
264344,795266,KB HOME,8-K,2016-01-13,edgar/data/795266/0000795266-16-000085.txt,
264345,795266,KB HOME,8-K,2016-01-27,edgar/data/795266/0000795266-16-000091.txt,
264346,795266,KB HOME,8-K,2016-03-23,edgar/data/795266/0000795266-16-000114.txt,
265396,800240,OFFICE DEPOT INC,8-K,2016-01-20,edgar/data/800240/0001193125-16-433458.txt,
265397,800240,OFFICE DEPOT INC,8-K,2016-02-03,edgar/data/800240/0001193125-16-447919.txt,
265398,800240,OFFICE DEPOT INC,8-K,2016-02-10,edgar/data/800240/0001193125-16-456801.txt,
265399,800240,OFFICE DEPOT INC,8-K,2016-02-12,edgar/data/800240/0001193125-16-462644.txt,
265400,800240,OFFICE DEPOT INC,8-K,2016-02-23,edgar/data/800240/0001193125-16-472482.txt,
293703,906163,NVR INC,8-K,2016-01-21,edgar/data/906163/0001193125-16-434657.txt,
293704,906163,NVR INC,8-K,2016-01-26,edgar/data/906163/0001144204-16-076937.txt,
293705,906163,NVR INC,8-K,2016-03-17,edgar/data/906163/0001193125-16-508404.txt,
295315,910521,DECKERS OUTDOOR CORP,8-K,2016-02-04,edgar/data/910521/0001144204-16-079035.txt,
298183,916789,HELEN OF TROY LTD,8-K,2016-01-19,edgar/data/916789/0001104659-16-090386.txt,
298184,916789,HELEN OF TROY LTD,8-K,2016-01-29,edgar/data/916789/0001104659-16-092426.txt,
298185,916789,HELEN OF TROY LTD,8-K,2016-03-02,edgar/data/916789/0001104659-16-101698.txt,
298186,916789,HELEN OF TROY LTD,8-K,2016-03-24,edgar/data/916789/0001104659-16-107393.txt,
299007,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-01-11,edgar/data/919012/0001193125-16-426570.txt,
299008,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-02-05,edgar/data/919012/0001193125-16-452335.txt,
299009,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-03-04,edgar/data/919012/0001193125-16-493439.txt,
299010,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-03-15,edgar/data/919012/0001193125-16-505238.txt,
306586,945841,POOL CORP,8-K,2016-02-18,edgar/data/945841/0000945841-16-000186.txt,
306587,945841,POOL CORP,8-K,2016-02-26,edgar/data/945841/0000945841-16-000192.txt,
2517,1008654,TUPPERWARE BRANDS CORP,8-K,2016-04-20,edgar/data/1008654/0001008654-16-000037.txt,
2518,1008654,TUPPERWARE BRANDS CORP,8-K,2016-05-26,edgar/data/1008654/0001008654-16-000041.txt,
16934,1062449,BUFFALO WILD WINGS INC,8-K,2016-04-26,edgar/data/1062449/0001062449-16-000058.txt,
16935,1062449,BUFFALO WILD WINGS INC,8-K,2016-05-18,edgar/data/1062449/0001062449-16-000064.txt,
183727,24491,COOPER TIRE & RUBBER CO,8-K,2016-04-29,edgar/data/24491/0001144204-16-097374.txt,
183728,24491,COOPER TIRE & RUBBER CO,8-K,2016-05-09,edgar/data/24491/0001144204-16-099802.txt,
189675,355811,GENTEX CORP,8-K,2016-04-22,edgar/data/355811/0000355811-16-000070.txt,
189676,355811,GENTEX CORP,8-K,2016-05-24,edgar/data/355811/0000355811-16-000074.txt,
193488,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2016-04-05,edgar/data/51548/0000051548-16-000055.txt,
193489,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2016-04-13,edgar/data/51548/0000051548-16-000061.txt,
195207,65011,MEREDITH CORP,8-K,2016-04-28,edgar/data/65011/0000065011-16-000242.txt,
195208,65011,MEREDITH CORP,8-K,2016-04-28,edgar/data/65011/0000065011-16-000244.txt,
195209,65011,MEREDITH CORP,8-K,2016-06-07,edgar/data/65011/0000065011-16-000265.txt,
196714,703351,BRINKER INTERNATIONAL INC,8-K,2016-04-19,edgar/data/703351/0000703351-16-000071.txt,
196715,703351,BRINKER INTERNATIONAL INC,8-K,2016-05-20,edgar/data/703351/0000703351-16-000079.txt,
196716,703351,BRINKER INTERNATIONAL INC,8-K,2016-06-08,edgar/data/703351/0000703351-16-000083.txt,
196717,703351,BRINKER INTERNATIONAL INC,8-K,2016-06-30,edgar/data/703351/0000703351-16-000089.txt,
197241,706688,AARON'S INC,8-K,2016-04-29,edgar/data/706688/0000706688-16-000280.txt,
197242,706688,AARON'S INC,8-K,2016-05-05,edgar/data/706688/0000706688-16-000290.txt,
197243,706688,AARON'S INC,8-K,2016-05-16,edgar/data/706688/0000706688-16-000302.txt,
197244,706688,AARON'S INC,8-K,2016-06-06,edgar/data/706688/0000706688-16-000305.txt,
200285,724606,PANERA BREAD CO,8-K,2016-04-20,edgar/data/724606/0000724606-16-000046.txt,
200286,724606,PANERA BREAD CO,8-K,2016-04-26,edgar/data/724606/0000724606-16-000048.txt,
200287,724606,PANERA BREAD CO,8-K,2016-05-23,edgar/data/724606/0000724606-16-000052.txt,
201374,730263,THOR INDUSTRIES INC,8-K,2016-06-06,edgar/data/730263/0001144204-16-107087.txt,
201375,730263,THOR INDUSTRIES INC,8-K,2016-06-08,edgar/data/730263/0001144204-16-107505.txt,
205827,768835,BIG LOTS INC,8-K,2016-06-01,edgar/data/768835/0000768835-16-000103.txt,
205828,768835,BIG LOTS INC,8-K,2016-06-20,edgar/data/768835/0000768835-16-000128.txt,
208786,794170,TOLL BROTHERS INC,8-K,2016-05-24,edgar/data/794170/0000794170-16-000101.txt,
208787,794170,TOLL BROTHERS INC,8-K,2016-05-24,edgar/data/794170/0001193125-16-600684.txt,
209007,795266,KB HOME,8-K,2016-04-11,edgar/data/795266/0000795266-16-000119.txt,
209008,795266,KB HOME,8-K,2016-05-13,edgar/data/795266/0000795266-16-000132.txt,
209009,795266,KB HOME,8-K,2016-06-21,edgar/data/795266/0000795266-16-000136.txt,
209883,800240,OFFICE DEPOT INC,8-K,2016-04-26,edgar/data/800240/0001193125-16-555039.txt,
209884,800240,OFFICE DEPOT INC,8-K,2016-05-11,edgar/data/800240/0001193125-16-586022.txt,
209885,800240,OFFICE DEPOT INC,8-K,2016-05-17,edgar/data/800240/0001193125-16-592186.txt,
209886,800240,OFFICE DEPOT INC,8-K,2016-05-20,edgar/data/800240/0001193125-16-597685.txt,
209887,800240,OFFICE DEPOT INC,8-K,2016-05-31,edgar/data/800240/0001193125-16-607286.txt,
209888,800240,OFFICE DEPOT INC,8-K,2016-05-31,edgar/data/800240/0001193125-16-608692.txt,
231891,906163,NVR INC,8-K,2016-04-21,edgar/data/906163/0001144204-16-095445.txt,
231892,906163,NVR INC,8-K,2016-05-04,edgar/data/906163/0001193125-16-576837.txt,
232896,910521,DECKERS OUTDOOR CORP,8-K,2016-05-26,edgar/data/910521/0001157523-16-005749.txt,
232897,910521,DECKERS OUTDOOR CORP,8-K,2016-05-27,edgar/data/910521/0000910521-16-000052.txt,
232898,910521,DECKERS OUTDOOR CORP,8-K,2016-06-09,edgar/data/910521/0000910521-16-000061.txt,
234956,916789,HELEN OF TROY LTD,8-K,2016-05-04,edgar/data/916789/0001104659-16-117497.txt,
235754,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-05-05,edgar/data/919012/0001193125-16-580000.txt,
235755,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-05-23,edgar/data/919012/0001193125-16-599120.txt,
235756,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-06-08,edgar/data/919012/0001193125-16-616773.txt,
241643,945841,POOL CORP,8-K,2016-04-21,edgar/data/945841/0000945841-16-000227.txt,
241644,945841,POOL CORP,8-K,2016-05-06,edgar/data/945841/0000945841-16-000237.txt,
2006,1008654,TUPPERWARE BRANDS CORP,8-K,2016-07-20,edgar/data/1008654/0001008654-16-000043.txt,
2007,1008654,TUPPERWARE BRANDS CORP,8-K,2016-09-27,edgar/data/1008654/0001008654-16-000048.txt,
12744,1062449,BUFFALO WILD WINGS INC,8-K,2016-07-26,edgar/data/1062449/0001062449-16-000068.txt,
12745,1062449,BUFFALO WILD WINGS INC,8-K,2016-08-16,edgar/data/1062449/0001062449-16-000075.txt,
12746,1062449,BUFFALO WILD WINGS INC,8-K,2016-09-30,edgar/data/1062449/0001062449-16-000083.txt,
152467,24491,COOPER TIRE & RUBBER CO,8-K,2016-08-04,edgar/data/24491/0001144204-16-116408.txt,
152468,24491,COOPER TIRE & RUBBER CO,8-K,2016-08-05,edgar/data/24491/0001144204-16-116922.txt,
152706,26780,DANA INC,8-K,2016-08-01,edgar/data/26780/0001193125-16-665705.txt,
152707,26780,DANA INC,8-K,2016-09-06,edgar/data/26780/0001193125-16-701479.txt,
157047,355811,GENTEX CORP,8-K,2016-07-22,edgar/data/355811/0000355811-16-000079.txt,
159691,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2016-07-05,edgar/data/51548/0000051548-16-000063.txt,
159692,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2016-09-29,edgar/data/51548/0000051548-16-000068.txt,
159693,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2016-09-30,edgar/data/51548/0000051548-16-000070.txt,
161103,65011,MEREDITH CORP,8-K,2016-07-28,edgar/data/65011/0000065011-16-000275.txt,
161104,65011,MEREDITH CORP,8-K,2016-07-28,edgar/data/65011/0000065011-16-000277.txt,
161105,65011,MEREDITH CORP,8-K,2016-08-12,edgar/data/65011/0000065011-16-000302.txt,
162191,703351,BRINKER INTERNATIONAL INC,8-K,2016-08-11,edgar/data/703351/0000703351-16-000091.txt,
162192,703351,BRINKER INTERNATIONAL INC,8-K,2016-08-19,edgar/data/703351/0000703351-16-000093.txt,
162193,703351,BRINKER INTERNATIONAL INC,8-K,2016-08-24,edgar/data/703351/0000703351-16-000096.txt,
162194,703351,BRINKER INTERNATIONAL INC,8-K,2016-09-13,edgar/data/703351/0001193125-16-707984.txt,
162195,703351,BRINKER INTERNATIONAL INC,8-K,2016-09-23,edgar/data/703351/0001193125-16-718511.txt,
162641,706688,AARON'S INC,8-K,2016-07-07,edgar/data/706688/0001193125-16-643597.txt,
162642,706688,AARON'S INC,8-K,2016-07-29,edgar/data/706688/0000706688-16-000315.txt,
165017,724606,PANERA BREAD CO,8-K,2016-07-26,edgar/data/724606/0000724606-16-000054.txt,
165757,730263,THOR INDUSTRIES INC,8-K,2016-07-01,edgar/data/730263/0001144204-16-111011.txt,
165758,730263,THOR INDUSTRIES INC,8-K,2016-07-06,edgar/data/730263/0001144204-16-111690.txt,
165759,730263,THOR INDUSTRIES INC,8-K,2016-07-07,edgar/data/730263/0001144204-16-112006.txt,
165760,730263,THOR INDUSTRIES INC,8-K,2016-08-04,edgar/data/730263/0001144204-16-116608.txt,
165761,730263,THOR INDUSTRIES INC,8-K,2016-08-11,edgar/data/730263/0001144204-16-118363.txt,
165762,730263,THOR INDUSTRIES INC,8-K,2016-09-26,edgar/data/730263/0001144204-16-125326.txt,
169307,768835,BIG LOTS INC,8-K,2016-08-30,edgar/data/768835/0000768835-16-000144.txt,
171871,794170,TOLL BROTHERS INC,8-K,2016-08-04,edgar/data/794170/0000794170-16-000113.txt,
171872,794170,TOLL BROTHERS INC,8-K,2016-08-23,edgar/data/794170/0000794170-16-000117.txt,
171873,794170,TOLL BROTHERS INC,8-K,2016-09-20,edgar/data/794170/0000794170-16-000124.txt,
172036,795266,KB HOME,8-K,2016-07-20,edgar/data/795266/0000795266-16-000145.txt,
172037,795266,KB HOME,8-K,2016-08-18,edgar/data/795266/0000795266-16-000149.txt,
172038,795266,KB HOME,8-K,2016-09-20,edgar/data/795266/0000795266-16-000151.txt,
172720,800240,OFFICE DEPOT INC,8-K,2016-07-14,edgar/data/800240/0001193125-16-648383.txt,
172721,800240,OFFICE DEPOT INC,8-K,2016-07-29,edgar/data/800240/0001193125-16-664816.txt,
172722,800240,OFFICE DEPOT INC,8-K,2016-08-02,edgar/data/800240/0001193125-16-666874.txt,
172723,800240,OFFICE DEPOT INC,8-K,2016-08-03,edgar/data/800240/0001193125-16-669100.txt,
172724,800240,OFFICE DEPOT INC,8-K,2016-08-22,edgar/data/800240/0001193125-16-686887.txt,
172725,800240,OFFICE DEPOT INC,8-K,2016-09-23,edgar/data/800240/0001193125-16-718097.txt,
190332,906163,NVR INC,8-K,2016-07-18,edgar/data/906163/0001193125-16-650024.txt,
190333,906163,NVR INC,8-K,2016-07-21,edgar/data/906163/0001144204-16-113813.txt,
190334,906163,NVR INC,8-K,2016-07-28,edgar/data/906163/0001193125-16-661881.txt,
191052,910521,DECKERS OUTDOOR CORP,8-K,2016-07-06,edgar/data/910521/0000910521-16-000063.txt,
191053,910521,DECKERS OUTDOOR CORP,8-K,2016-07-28,edgar/data/910521/0001157523-16-006295.txt,
191054,910521,DECKERS OUTDOOR CORP,8-K,2016-09-16,edgar/data/910521/0000910521-16-000072.txt,
192528,916789,HELEN OF TROY LTD,8-K,2016-07-13,edgar/data/916789/0001104659-16-132382.txt,
192529,916789,HELEN OF TROY LTD,8-K,2016-08-23,edgar/data/916789/0001104659-16-141028.txt,
192530,916789,HELEN OF TROY LTD,8-K,2016-09-12,edgar/data/916789/0001104659-16-144175.txt,
193093,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-08-23,edgar/data/919012/0001193125-16-688733.txt,
193094,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2016-09-29,edgar/data/919012/0001193125-16-725846.txt,
197631,945841,POOL CORP,8-K,2016-07-21,edgar/data/945841/0000945841-16-000263.txt,
197632,945841,POOL CORP,8-K,2016-07-29,edgar/data/945841/0000945841-16-000275.txt,
3308,1008654,TUPPERWARE BRANDS CORP,8-K,2013-01-29,edgar/data/1008654/0001144204-13-004470.txt,
3309,1008654,TUPPERWARE BRANDS CORP,8-K,2013-03-11,edgar/data/1008654/0001193125-13-101015.txt,
25008,1062449,BUFFALO WILD WINGS INC,8-K,2013-02-12,edgar/data/1062449/0001437749-13-001421.txt,
25009,1062449,BUFFALO WILD WINGS INC,8-K,2013-03-19,edgar/data/1062449/0001437749-13-003184.txt,
216274,20212,CHURCHILL DOWNS INC,8-K,2013-02-27,edgar/data/20212/0000020212-13-000005.txt,
216275,20212,CHURCHILL DOWNS INC,8-K,2013-03-25,edgar/data/20212/0000020212-13-000009.txt,
216276,20212,CHURCHILL DOWNS INC,8-K,2013-03-29,edgar/data/20212/0000020212-13-000012.txt,
218296,24491,COOPER TIRE & RUBBER CO,8-K,2013-02-25,edgar/data/24491/0001144204-13-010827.txt,
227779,355811,GENTEX CORP,8-K,2013-01-29,edgar/data/355811/0001193125-13-027149.txt,
232626,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2013-01-24,edgar/data/51548/0000051548-13-000006.txt,
235376,65011,MEREDITH CORP,8-K,2013-01-24,edgar/data/65011/0000065011-13-000005.txt,
235377,65011,MEREDITH CORP,8-K,2013-01-24,edgar/data/65011/0000065011-13-000008.txt,
235378,65011,MEREDITH CORP,8-K,2013-03-04,edgar/data/65011/0000065011-13-000024.txt,
237538,703351,BRINKER INTERNATIONAL INC,8-K,2013-01-03,edgar/data/703351/0001181431-13-001067.txt,
237539,703351,BRINKER INTERNATIONAL INC,8-K,2013-01-22,edgar/data/703351/0001193125-13-018281.txt,
237540,703351,BRINKER INTERNATIONAL INC,8-K,2013-02-08,edgar/data/703351/0001181431-13-007734.txt,
237541,703351,BRINKER INTERNATIONAL INC,8-K,2013-02-13,edgar/data/703351/0001181431-13-008739.txt,
237542,703351,BRINKER INTERNATIONAL INC,8-K,2013-02-27,edgar/data/703351/0001193125-13-078374.txt,
237543,703351,BRINKER INTERNATIONAL INC,8-K,2013-02-27,edgar/data/703351/0001193125-13-079286.txt,
237544,703351,BRINKER INTERNATIONAL INC,8-K,2013-03-05,edgar/data/703351/0001181431-13-014153.txt,
238068,706688,AARON'S INC,8-K,2013-02-07,edgar/data/706688/0001144204-13-006845.txt,
242076,724606,PANERA BREAD CO,8-K,2013-02-05,edgar/data/724606/0000724606-13-000003.txt,
242077,724606,PANERA BREAD CO,8-K,2013-02-05,edgar/data/724606/0000724606-13-000005.txt,
242078,724606,PANERA BREAD CO,8-K,2013-03-13,edgar/data/724606/0000724606-13-000011.txt,
243649,730263,THOR INDUSTRIES INC,8-K,2013-01-16,edgar/data/730263/0001193125-13-014709.txt,
243650,730263,THOR INDUSTRIES INC,8-K,2013-01-16,edgar/data/730263/0001193125-13-014832.txt,
243651,730263,THOR INDUSTRIES INC,8-K,2013-02-04,edgar/data/730263/0001144204-13-005783.txt,
243652,730263,THOR INDUSTRIES INC,8-K,2013-03-07,edgar/data/730263/0001144204-13-013622.txt,
243653,730263,THOR INDUSTRIES INC,8-K,2013-03-25,edgar/data/730263/0001144204-13-017265.txt,
243654,730263,THOR INDUSTRIES INC,8-K,2013-03-27,edgar/data/730263/0001144204-13-017891.txt,
249968,768835,BIG LOTS INC,8-K,2013-03-12,edgar/data/768835/0000768835-13-000008.txt,
254676,794170,TOLL BROTHERS INC,8-K,2013-02-20,edgar/data/794170/0000794170-13-000006.txt,
254677,794170,TOLL BROTHERS INC,8-K,2013-03-13,edgar/data/794170/0000794170-13-000013.txt,
254946,795266,KB HOME,8-K,2013-01-11,edgar/data/795266/0000795266-13-000002.txt,
254947,795266,KB HOME,8-K,2013-01-23,edgar/data/795266/0001193125-13-019708.txt,
254948,795266,KB HOME,8-K,2013-01-24,edgar/data/795266/0001193125-13-021876.txt,
254949,795266,KB HOME,8-K,2013-01-29,edgar/data/795266/0001193125-13-027358.txt,
254950,795266,KB HOME,8-K,2013-01-30,edgar/data/795266/0000795266-13-000007.txt,
254951,795266,KB HOME,8-K,2013-03-18,edgar/data/795266/0000795266-13-000016.txt,
254952,795266,KB HOME,8-K,2013-03-21,edgar/data/795266/0000795266-13-000019.txt,
256060,800240,OFFICE DEPOT INC,8-K,2013-01-04,edgar/data/800240/0001193125-13-003732.txt,
256061,800240,OFFICE DEPOT INC,8-K,2013-01-24,edgar/data/800240/0001193125-13-022077.txt,
256062,800240,OFFICE DEPOT INC,8-K,2013-02-20,edgar/data/800240/0001193125-13-066380.txt,
256063,800240,OFFICE DEPOT INC,8-K,2013-02-22,edgar/data/800240/0001193125-13-070249.txt,
256064,800240,OFFICE DEPOT INC,8-K,2013-02-22,edgar/data/800240/0001193125-13-071004.txt,
256065,800240,OFFICE DEPOT INC,8-K,2013-02-22,edgar/data/800240/0001193125-13-071763.txt,
256066,800240,OFFICE DEPOT INC,8-K,2013-02-26,edgar/data/800240/0001193125-13-076693.txt,
256067,800240,OFFICE DEPOT INC,8-K,2013-03-06,edgar/data/800240/0001193125-13-094149.txt,
286518,906163,NVR INC,8-K,2013-01-03,edgar/data/906163/0001144204-13-000303.txt,
286519,906163,NVR INC,8-K,2013-01-24,edgar/data/906163/0001144204-13-003749.txt,
288299,910521,DECKERS OUTDOOR CORP,8-K,2013-02-28,edgar/data/910521/0001157523-13-001139.txt,
291651,916789,HELEN OF TROY LTD,8-K,2013-01-04,edgar/data/916789/0001104659-13-000790.txt,
291652,916789,HELEN OF TROY LTD,8-K,2013-01-15,edgar/data/916789/0001104659-13-002592.txt,
291653,916789,HELEN OF TROY LTD,8-K,2013-03-26,edgar/data/916789/0001104659-13-024400.txt,
292682,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2013-01-10,edgar/data/919012/0000919012-13-000002.txt,
292683,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2013-02-08,edgar/data/919012/0000919012-13-000010.txt,
292684,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2013-03-08,edgar/data/919012/0001193125-13-098722.txt,
292685,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2013-03-11,edgar/data/919012/0000919012-13-000011.txt,
301143,945841,POOL CORP,8-K,2013-02-14,edgar/data/945841/0000945841-13-000005.txt,
301144,945841,POOL CORP,8-K,2013-03-04,edgar/data/945841/0000945841-13-000021.txt,
3136,1008654,TUPPERWARE BRANDS CORP,8-K,2013-04-24,edgar/data/1008654/0001144204-13-023568.txt,
3137,1008654,TUPPERWARE BRANDS CORP,8-K,2013-05-20,edgar/data/1008654/0001008654-13-000012.txt,
3138,1008654,TUPPERWARE BRANDS CORP,8-K,2013-05-28,edgar/data/1008654/0001008654-13-000014.txt,
20329,1062449,BUFFALO WILD WINGS INC,8-K,2013-04-29,edgar/data/1062449/0001437749-13-004857.txt,
20330,1062449,BUFFALO WILD WINGS INC,8-K,2013-05-21,edgar/data/1062449/0001437749-13-006513.txt,
186988,20212,CHURCHILL DOWNS INC,8-K,2013-04-24,edgar/data/20212/0000020212-13-000022.txt,
186989,20212,CHURCHILL DOWNS INC,8-K,2013-04-29,edgar/data/20212/0000020212-13-000025.txt,
186990,20212,CHURCHILL DOWNS INC,8-K,2013-05-20,edgar/data/20212/0000020212-13-000028.txt,
188626,24491,COOPER TIRE & RUBBER CO,8-K,2013-05-09,edgar/data/24491/0001144204-13-027203.txt,
188627,24491,COOPER TIRE & RUBBER CO,8-K,2013-05-13,edgar/data/24491/0001144204-13-028225.txt,
188628,24491,COOPER TIRE & RUBBER CO,8-K,2013-06-12,edgar/data/24491/0001193125-13-256252.txt,
188629,24491,COOPER TIRE & RUBBER CO,8-K,2013-06-24,edgar/data/24491/0001193125-13-269150.txt,
195602,355811,GENTEX CORP,8-K,2013-04-23,edgar/data/355811/0001193125-13-166075.txt,
195603,355811,GENTEX CORP,8-K,2013-05-20,edgar/data/355811/0000355811-13-000009.txt,
195604,355811,GENTEX CORP,8-K,2013-05-21,edgar/data/355811/0000355811-13-000012.txt,
195605,355811,GENTEX CORP,8-K,2013-06-21,edgar/data/355811/0000355811-13-000022.txt,
199519,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2013-04-04,edgar/data/51548/0000051548-13-000018.txt,
199520,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2013-04-11,edgar/data/51548/0000051548-13-000024.txt,
199521,51548,INTERNATIONAL SPEEDWAY CORP,8-K,2013-06-21,edgar/data/51548/0000051548-13-000026.txt,
201610,65011,MEREDITH CORP,8-K,2013-04-25,edgar/data/65011/0000065011-13-000035.txt,
201611,65011,MEREDITH CORP,8-K,2013-04-25,edgar/data/65011/0000065011-13-000038.txt,
201612,65011,MEREDITH CORP,8-K,2013-05-09,edgar/data/65011/0000065011-13-000046.txt,
203517,703351,BRINKER INTERNATIONAL INC,8-K,2013-04-23,edgar/data/703351/0001193125-13-166063.txt,
203518,703351,BRINKER INTERNATIONAL INC,8-K,2013-05-09,edgar/data/703351/0001193125-13-209502.txt,
203519,703351,BRINKER INTERNATIONAL INC,8-K,2013-05-15,edgar/data/703351/0001193125-13-222563.txt,
203520,703351,BRINKER INTERNATIONAL INC,8-K,2013-05-31,edgar/data/703351/0001181431-13-031670.txt,
204033,706688,AARON'S INC,8-K,2013-04-26,edgar/data/706688/0001144204-13-024133.txt,
204034,706688,AARON'S INC,8-K,2013-04-30,edgar/data/706688/0001193125-13-188017.txt,
204035,706688,AARON'S INC,8-K,2013-05-13,edgar/data/706688/0001193125-13-216689.txt,
207599,724606,PANERA BREAD CO,8-K,2013-04-23,edgar/data/724606/0000724606-13-000016.txt,
207600,724606,PANERA BREAD CO,8-K,2013-04-23,edgar/data/724606/0000724606-13-000017.txt,
207601,724606,PANERA BREAD CO,8-K,2013-05-28,edgar/data/724606/0000724606-13-000021.txt,
208587,730263,THOR INDUSTRIES INC,8-K,2013-05-02,edgar/data/730263/0001144204-13-026023.txt,
208588,730263,THOR INDUSTRIES INC,8-K,2013-05-06,edgar/data/730263/0001144204-13-026441.txt,
208589,730263,THOR INDUSTRIES INC,8-K,2013-06-06,edgar/data/730263/0001144204-13-033634.txt,
208590,730263,THOR INDUSTRIES INC,8-K,2013-06-06,edgar/data/730263/0001144204-13-033638.txt,
208591,730263,THOR INDUSTRIES INC,8-K,2013-06-10,edgar/data/730263/0001144204-13-034113.txt,
213766,768835,BIG LOTS INC,8-K,2013-05-03,edgar/data/768835/0000768835-13-000031.txt,
213767,768835,BIG LOTS INC,8-K,2013-05-21,edgar/data/768835/0000768835-13-000040.txt,
213768,768835,BIG LOTS INC,8-K,2013-06-04,edgar/data/768835/0000768835-13-000045.txt,
213769,768835,BIG LOTS INC,8-K,2013-06-20,edgar/data/768835/0000768835-13-000062.txt,
217412,794170,TOLL BROTHERS INC,8-K,2013-04-09,edgar/data/794170/0001193125-13-147020.txt,
217413,794170,TOLL BROTHERS INC,8-K,2013-04-10,edgar/data/794170/0001193125-13-148657.txt,
217414,794170,TOLL BROTHERS INC,8-K,2013-05-13,edgar/data/794170/0001193125-13-215837.txt,
217415,794170,TOLL BROTHERS INC,8-K,2013-05-22,edgar/data/794170/0000794170-13-000022.txt,
217652,795266,KB HOME,8-K,2013-04-08,edgar/data/795266/0000795266-13-000021.txt,
217653,795266,KB HOME,8-K,2013-06-27,edgar/data/795266/0000795266-13-000030.txt,
218531,800240,OFFICE DEPOT INC,8-K,2013-04-11,edgar/data/800240/0001193125-13-151189.txt,
218532,800240,OFFICE DEPOT INC,8-K,2013-04-25,edgar/data/800240/0001193125-13-172326.txt,
218533,800240,OFFICE DEPOT INC,8-K,2013-04-30,edgar/data/800240/0001193125-13-184259.txt,
218534,800240,OFFICE DEPOT INC,8-K,2013-04-30,edgar/data/800240/0001193125-13-184504.txt,
218535,800240,OFFICE DEPOT INC,8-K,2013-04-30,edgar/data/800240/0001193125-13-187997.txt,
218536,800240,OFFICE DEPOT INC,8-K,2013-05-08,edgar/data/800240/0001193125-13-206132.txt,
218537,800240,OFFICE DEPOT INC,8-K,2013-05-31,edgar/data/800240/0001193125-13-243500.txt,
218538,800240,OFFICE DEPOT INC,8-K,2013-06-07,edgar/data/800240/0001193125-13-251866.txt,
218539,800240,OFFICE DEPOT INC,8-K,2013-06-11,edgar/data/800240/0001193125-13-254903.txt,
218540,800240,OFFICE DEPOT INC,8-K,2013-06-18,edgar/data/800240/0001193125-13-261545.txt,
218541,800240,OFFICE DEPOT INC,8-K,2013-06-27,edgar/data/800240/0001193125-13-273167.txt,
243926,906163,NVR INC,8-K,2013-04-22,edgar/data/906163/0001144204-13-023186.txt,
243927,906163,NVR INC,8-K,2013-05-08,edgar/data/906163/0001193125-13-207023.txt,
245095,910521,DECKERS OUTDOOR CORP,8-K,2013-04-25,edgar/data/910521/0001445305-13-000916.txt,
245096,910521,DECKERS OUTDOOR CORP,8-K,2013-05-07,edgar/data/910521/0001445305-13-001170.txt,
245097,910521,DECKERS OUTDOOR CORP,8-K,2013-05-14,edgar/data/910521/0001445305-13-001303.txt,
247839,916789,HELEN OF TROY LTD,8-K,2013-05-03,edgar/data/916789/0001104659-13-037215.txt,
248680,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2013-05-24,edgar/data/919012/0001193125-13-235768.txt,
248681,919012,AMERICAN EAGLE OUTFITTERS INC,8-K,2013-05-31,edgar/data/919012/0000919012-13-000012.txt,
255644,945841,POOL CORP,8-K,2013-04-18,edgar/data/945841/0000945841-13-000044.txt,
255645,945841,POOL CORP,8-K,2013-05-02,edgar/data/945841/0000945841-13-000052.txt,
255646,945841,POOL CORP,8-K,2013-06-18,edgar/data/945841/0000945841-13-000072.txt,
2454,1008654,TUPPERWARE BRANDS CORP,8-K,2013-07-24,edgar/data/1008654/0001144204-13-040890.txt,
